method,n_cities,instance,mean_entropy,logprob_gap,sample_length_variance,sample_length_std,model_length,reference_length,reference_solver,gap_percent
PointerNet:batch_greedy_mean,50,17,1.0111464769020677,1.2709712576265624,21.03540958029578,4.586437569649867,76.43380737304688,56.59128509294485,LKH,35.062858614206945
PointerNet:batch_greedy_mean,50,18,0.8796848526597023,1.4923350323737594,23.810509489152366,4.879601365803601,77.87571716308594,59.82584489113564,LKH,30.17069345998445
PointerNet:batch_greedy_mean,50,19,1.083491232272936,1.2162477560098028,7.826726876108428,2.79762879526724,73.40595245361328,59.41924028680955,LKH,23.539028939601973
PointerNet:batch_greedy_mean,50,20,0.8391131269931793,1.3713932483163256,46.425238336117445,6.81360685218317,79.83978271484375,60.466722509119165,LKH,32.039210001506
PointerNet:batch_greedy_mean,50,21,0.9500531451404095,1.2364620036944354,23.215560978764696,4.818252896929,71.33799743652344,53.01020222456862,LKH,34.574090350216466
PointerNet:batch_greedy_mean,50,22,0.9369255466759205,1.2886759815502762,24.795176394167477,4.979475513964044,71.80970764160156,58.003395452651816,LKH,23.802593074434483
PointerNet:batch_greedy_mean,50,23,0.9387762363627553,1.1477069440858325,9.280782946901633,3.0464377470911224,69.81661987304688,52.615775664189,LKH,32.69142000041823
PointerNet:batch_greedy_mean,50,24,0.9482357795536518,1.0300769194235095,15.977458500373487,3.997181319426664,81.7525634765625,62.97852117850039,LKH,29.81023045118944
PointerNet:batch_greedy_mean,50,25,0.981923555880785,1.2493548155050378,26.65760387161178,5.163100219016844,78.13770294189453,56.9496620434201,LKH,37.204858006567356
PointerNet:batch_greedy_mean,50,26,1.0141389127075673,1.0596950768843358,65.0504319933827,8.06538480132118,67.9021224975586,53.415119851479986,LKH,27.121539156627417
PointerNet:batch_greedy_mean,50,27,0.8636114375293255,1.4782483998953082,28.193136902310226,5.309720981587472,74.35492706298828,55.15265560376283,LKH,34.81658543730279
PointerNet:batch_greedy_mean,50,28,0.94264314673841,1.2272778091203778,28.453081907304387,5.334143034012529,84.56890869140625,59.485080011445945,LKH,42.16826921159684
PointerNet:batch_greedy_mean,50,29,0.885066834539175,1.2089383863668097,29.32363890374635,5.4151305527887645,71.27564239501953,58.779340372935145,LKH,21.259684002575653
PointerNet:batch_greedy_mean,50,30,0.8869674925506115,1.505526800026643,15.5905888302825,3.948491969129797,79.87522888183594,60.44991804656953,LKH,32.13455280502034
PointerNet:batch_greedy_mean,50,31,1.0287985551357268,0.9396789171434103,27.862398632737246,5.278484501515302,78.68577575683594,53.106478710680186,LKH,48.16605745131343
PointerNet:batch_greedy_mean,50,32,0.9211419293284416,1.4301312208673795,14.019039554931284,3.744200789879101,71.85877990722656,58.67760086739822,LKH,22.463732062964965
PointerNet:batch_greedy_mean,50,33,0.9738811342604459,1.25212027631694,39.9988699579496,6.324465982037504,63.50194549560547,49.68236849680662,LKH,27.815857852443404
PointerNet:batch_greedy_mean,50,34,0.8949819374084472,1.2995626433216603,5.8856582357589815,2.4260375586043557,81.67318725585938,58.306102250593774,LKH,40.076568495071434
PointerNet:batch_greedy_mean,50,35,0.8820010627247393,1.4290417173972119,24.2224964337074,4.9216355445834665,72.88993072509766,53.89114022760969,LKH,35.25401469934838
PointerNet:batch_greedy_mean,50,36,0.9905905504710972,1.2500226480739467,52.469581747993665,7.243589010151919,70.16090393066406,57.24179710359887,LKH,22.569359245803536
PointerNet:batch_greedy_mean,50,37,0.9205079942569137,1.463276236898092,4.387392189888436,2.0946102715990955,74.50936889648438,59.15236466717196,LKH,25.961775688462307
PointerNet:batch_greedy_mean,50,38,0.7912315459549427,1.570903164694374,61.731161835599025,7.8569180876218265,77.37841033935547,61.60262634513784,LKH,25.608947102078826
PointerNet:batch_greedy_mean,50,39,0.8992237487435341,1.3065530078709784,19.533394854594853,4.419660038350784,74.86448669433594,60.80107815387213,LKH,23.130195989079137
PointerNet:batch_greedy_mean,50,40,0.9255135925114155,1.1620108257468835,9.567759007712151,3.0931794334813736,75.68553924560547,56.2684388553964,LKH,34.50797780281207
PointerNet:batch_greedy_mean,50,41,0.9487442264705896,1.1016358918623492,34.16191140441947,5.844819193475489,79.75686645507812,59.343168011317594,LKH,34.39940793162128
PointerNet:batch_greedy_mean,50,42,0.8933599868416786,1.4288387666497298,23.482357912752544,4.845859873412824,78.97286224365234,54.25583680616485,LKH,45.556435754169414
PointerNet:batch_greedy_mean,50,43,0.9394393682479858,1.1750874097046324,25.01907341587787,5.001906977931304,73.27600860595703,60.09832798730572,LKH,21.92686728561694
PointerNet:batch_greedy_mean,50,44,0.8858948549628258,1.2999017319323907,37.52751414767158,6.125970465785122,75.36949157714844,55.984046979744946,LKH,34.626729654641
PointerNet:batch_greedy_mean,50,45,0.9512112673092633,1.3065931161562134,46.556331589939234,6.8232200308900515,71.33902740478516,56.23926144121964,LKH,26.849154090239157
PointerNet:batch_greedy_mean,50,46,1.0583637037687004,1.1871829753517769,47.93010834011263,6.923157396745551,77.7474136352539,57.47763054208759,LKH,35.265516170371555
PointerNet:batch_greedy_mean,50,47,0.9508190963417291,1.2685174788477698,23.707133440553548,4.868997169906094,72.6016616821289,54.37569422663801,LKH,33.51859266297369
PointerNet:batch_greedy_mean,50,48,0.9763671210408211,1.2573820032539735,25.080309707169985,5.008024531406569,71.16690826416016,54.845099968609155,LKH,29.75982960171987
PointerNet:batch_greedy_mean,50,49,0.9340815299749374,1.1622023168611968,12.102979719972966,3.478933704452122,77.04164123535156,56.89116311333885,LKH,35.41934637874925
PointerNet:batch_greedy_mean,50,50,0.8820989341288805,1.4641808427824534,40.286719784111035,6.347182034896355,70.47235107421875,54.85337446127075,LKH,28.47404880072746
PointerNet:batch_greedy_mean,50,51,0.9395182251557708,1.1761143301915131,18.462581492796776,4.296810618679484,71.83071899414062,56.60455222759656,LKH,26.899191261724738
PointerNet:batch_greedy_mean,50,52,0.9211531159281731,1.388290436011691,22.8918077265078,4.784538402657857,64.71559143066406,52.771802005031574,LKH,22.632900473047513
PointerNet:batch_greedy_mean,50,53,0.9204344761371612,1.3748443510421473,35.47004981596072,5.955673749959842,71.15272521972656,59.491514698468215,LKH,19.601468512548394
PointerNet:batch_greedy_mean,50,54,0.9106214427947998,1.3100145632823479,31.76494579066266,5.636039903217743,81.48545837402344,57.21423730838984,LKH,42.42164574319072
PointerNet:batch_greedy_mean,50,55,0.8896445528417826,1.3527492159174332,34.81185101113917,5.900156863265516,69.20661926269531,56.16046103489371,LKH,23.230148021213264
PointerNet:batch_greedy_mean,50,56,0.9155126753076911,1.3242541715024374,38.547411905722534,6.208656207725029,76.44345092773438,58.56062663108915,LKH,30.53728302687158
PointerNet:batch_greedy_mean,50,57,0.8887904766201973,1.4337038690573731,17.42030317884413,4.173763670698682,71.13436889648438,54.880776129705545,LKH,29.616186054594046
PointerNet:batch_greedy_mean,50,58,0.9260585878789425,1.3102272856420643,39.51361455047451,6.285985567154486,66.4412841796875,53.57410262057154,LKH,24.01754006081137
PointerNet:batch_greedy_mean,50,59,0.9216611779294908,1.3061341276340022,50.366770966991965,7.096955048962334,75.48787689208984,59.69843959697722,LKH,26.448659967842968
PointerNet:batch_greedy_mean,50,60,0.919923714697361,1.3888658935662508,30.633171845569283,5.534724188753156,69.99362182617188,58.556568660930765,LKH,19.531631423738066
PointerNet:batch_greedy_mean,50,61,0.8957207244634628,1.190194718257111,15.569646748026909,3.9458391690522445,66.87818908691406,54.17141094075732,LKH,23.456612861815746
PointerNet:batch_greedy_mean,50,62,0.8579714552313089,1.4474300283934587,30.86404649628667,5.555541962426949,74.3753433227539,59.161254799407395,LKH,25.716304657383482
PointerNet:batch_greedy_mean,50,63,1.0088915165141226,1.2970059688021425,11.045088820980604,3.32341523451112,73.93962097167969,54.02118607601315,LKH,36.871524567489736
PointerNet:batch_greedy_mean,50,64,1.0043617971241474,1.3636277148554512,49.00813919108322,7.000581346651377,68.88871002197266,55.78854852673961,LKH,23.481810947194838
PointerNet:batch_greedy_mean,50,65,0.9236998269241303,1.4367886468244766,12.355188383719936,3.5149947914214517,76.09925079345703,56.6917093879517,LKH,34.23347366842653
PointerNet:batch_greedy_mean,50,66,0.9292752992035821,1.3793593975864205,44.711280548455,6.686649426166666,75.3718032836914,57.38039274864278,LKH,31.35463121324519
PointerNet:batch_greedy_mean,50,67,0.9737456294707953,1.3826955543596227,52.13032829818936,7.220133537420853,74.76827239990234,51.33513816688316,LKH,45.647357871798114
PointerNet:batch_greedy_mean,50,68,0.9043042729934677,1.349347932721153,11.616967024615548,3.4083672080067235,74.90324401855469,58.827399445187766,LKH,27.32713790679382
PointerNet:batch_greedy_mean,50,69,0.9504882486537098,1.3085350773512778,26.399838566621376,5.1380773219776845,68.53655242919922,54.11657021740668,LKH,26.64614951365548
PointerNet:batch_greedy_mean,50,70,0.9253462428599596,1.365113467147091,24.818131133553205,4.981779916209989,78.8856201171875,57.07150988529138,LKH,38.22241653627271
PointerNet:batch_greedy_mean,50,71,0.9420025736093521,1.1988296655094017,5.1714086161739266,2.2740731334268753,82.22762298583984,56.07368928703075,LKH,46.64207765059293
PointerNet:batch_greedy_mean,50,72,0.9934834170888643,1.3195660840834718,11.343001819038474,3.367937324095933,76.20792388916016,56.259572609862765,LKH,35.457701425553104
PointerNet:batch_greedy_mean,50,73,0.9788880131579936,1.3338709676068787,45.41849511977821,6.739324529934599,75.44798278808594,58.54012111783173,LKH,28.88251911235618
PointerNet:batch_greedy_mean,50,74,0.9333564817532897,1.2760988409255407,21.218567624292113,4.606361647145404,76.9517593383789,56.05782466050119,LKH,37.272111082469024
PointerNet:batch_greedy_mean,50,75,0.9840019527077675,1.1933356748487534,24.715811730773016,4.9714999477796455,74.26934814453125,56.542501506685234,LKH,31.351366079461666
PointerNet:batch_greedy_mean,50,76,0.9154401988536119,1.3690436251859284,11.347132460466113,3.3685504984289776,77.67467498779297,58.589164580868555,LKH,32.575153688326374
PointerNet:batch_greedy_mean,50,77,0.9722537152841687,1.2263371801108565,35.66139873988465,5.971716565601942,75.01312255859375,55.82134028462912,LKH,34.38072639622601
PointerNet:batch_greedy_mean,50,78,0.9185696072876454,1.330840784710645,16.063553399000792,4.007936301764387,81.445068359375,55.75901262773281,LKH,46.0661954384514
PointerNet:batch_greedy_mean,50,79,0.9505198284238577,1.2448841489006481,26.566311891394253,5.154251826540323,72.04090881347656,52.79276056416848,LKH,36.45982525560936
PointerNet:batch_greedy_mean,50,80,0.9957468003034592,1.2714769518931357,15.811883926725914,3.9764159650023934,63.77935791015625,55.87196056482692,LKH,14.152711423388414
PointerNet:batch_greedy_mean,50,81,1.0519119600951672,1.1943914359832597,24.515935104066056,4.9513568952425615,73.83114624023438,54.77110551468681,LKH,34.79944497457083
PointerNet:batch_greedy_mean,50,82,0.9389211511053145,1.2946231871817755,39.51563682073759,6.286146420561455,73.90818786621094,55.91129337046917,LKH,32.18829937718315
PointerNet:batch_greedy_mean,50,83,0.9916200116276741,1.212190083690598,28.866098367283065,5.372717968336238,80.7320785522461,56.12094366210716,LKH,43.85374386845238
PointerNet:batch_greedy_mean,50,84,0.9506625388190151,1.3094769440941394,26.877289457598106,5.184331148528043,79.13163757324219,60.14364035210015,LKH,31.571080682812376
PointerNet:batch_greedy_mean,50,85,0.9782952654361725,1.1502751578343733,33.58003334807277,5.794828155180511,68.26982116699219,55.38166684099122,LKH,23.27151756375394
PointerNet:batch_greedy_mean,50,86,1.0444264178865705,1.3620844965699004,35.82714049472532,5.98557770768414,80.79823303222656,56.278894038158874,LKH,43.56755656470932
PointerNet:batch_greedy_mean,50,87,0.9500243109464646,1.3010788202920998,10.945570323884874,3.308409032130833,76.82762145996094,59.00462251947374,LKH,30.20610619889134
PointerNet:batch_greedy_mean,50,88,0.9090597847104073,1.2806711457218614,30.254716260726436,5.500428734264852,75.17567443847656,56.76306159418328,LKH,32.43766690375294
PointerNet:batch_greedy_mean,50,89,0.8188781087100506,1.443669873367559,21.81630230669166,4.670792470950905,70.88579559326172,57.52472583444814,LKH,23.226655259975924
PointerNet:batch_greedy_mean,50,90,0.9334900860488414,1.1813814139240273,32.9608744567159,5.741156195115745,71.9410171508789,55.54501450380354,LKH,29.518405555466405
PointerNet:batch_greedy_mean,50,91,0.920937309935689,1.2260654474180976,17.390240937432953,4.170160780765287,80.9726791381836,56.77602360532484,LKH,42.61773543892466
PointerNet:batch_greedy_mean,50,92,0.864315672647208,1.679015548973504,18.89631476472646,4.3469891608705975,62.14836883544922,53.717458133156626,LKH,15.694917435210302
PointerNet:batch_greedy_mean,50,93,0.9161057626502589,1.3004526278962047,21.94550270859443,4.6846027268696355,72.12247467041016,55.707354714544664,LKH,29.466701551311786
PointerNet:batch_greedy_mean,50,94,0.9893310770392418,1.1024888635560977,15.334253684569388,3.9158975579768924,73.17880249023438,52.10890771648614,LKH,40.43434356441553
PointerNet:batch_greedy_mean,50,95,0.9474732412025333,1.2882677248012535,36.98977144270994,6.081921689952111,68.49369812011719,55.98846919167482,LKH,22.335364958150763
PointerNet:batch_greedy_mean,50,96,0.909023349583149,1.1399720291808617,6.8918570939679835,2.62523467407544,70.9234848022461,55.97439119428843,LKH,26.707023138615316
PointerNet:batch_greedy_mean,50,97,0.8567962162941695,1.4241507755265728,24.25597627007722,4.9250356618076605,73.68594360351562,56.52378870842717,LKH,30.36271150120151
PointerNet:batch_greedy_mean,50,98,0.941153345555067,1.230420573151227,35.552203194429126,5.962566829346999,71.91520690917969,59.28423320199741,LKH,21.305789119587896
PointerNet:batch_greedy_mean,50,99,0.8842751100659371,1.2946357903305654,20.191933510003924,4.4935435360085165,75.68507385253906,57.56767265996556,LKH,31.47148452498226
PointerNet:batch_greedy_mean,50,100,0.9246704998146743,1.453175734444327,50.42534614361029,7.101080632101729,73.34547424316406,57.369106416550025,LKH,27.84838186359675
PointerNet:batch_greedy_mean,50,101,0.8909618094936014,1.4497216868342206,8.837489857467196,2.9727915933457556,75.8642807006836,59.48385125620712,LKH,27.537607432180483
PointerNet:batch_greedy_mean,50,102,1.0186426869779825,1.2259879555084718,18.02249583266499,4.245291018606968,75.7991943359375,56.87130880159413,LKH,33.281958747207185
PointerNet:batch_greedy_mean,50,103,0.9657600701600313,1.280041080579103,6.523646513529255,2.5541430096079694,72.3143081665039,57.45232096323605,LKH,25.868384347393203
PointerNet:batch_greedy_mean,50,104,0.8078272868692875,1.3959111637875967,17.57889254281746,4.192718991635077,73.95318603515625,59.247649139980524,LKH,24.820456353351542
PointerNet:batch_greedy_mean,50,105,1.034437091872096,1.0540959115245414,57.955681168282005,7.612862875967359,81.17234802246094,53.86752557433384,LKH,50.688837396936194
PointerNet:batch_greedy_mean,50,106,0.9959448402281851,1.2464921230900128,16.276840731039776,4.034456683500243,79.59876251220703,59.72262114808777,LKH,33.28075858364376
PointerNet:batch_greedy_mean,50,107,0.8555476980283856,1.453036520005269,17.306668805569092,4.160128460224406,76.94703674316406,54.56811987197474,LKH,41.01097293381874
PointerNet:batch_greedy_mean,50,108,0.9134327955543995,1.1799694223795734,39.34970625039979,6.2729344210185864,74.0916519165039,57.552949418096546,LKH,28.736498590647464
PointerNet:batch_greedy_mean,50,109,0.9023199700936675,1.4486685990425223,18.09068740933234,4.253314873052822,78.336669921875,57.89806381316606,LKH,35.30101831153322
PointerNet:batch_greedy_mean,50,110,0.8897895646095276,1.1887039847372498,10.35765262689525,3.2183307205592233,73.77865600585938,59.87153556775857,LKH,23.22826750010723
PointerNet:batch_greedy_mean,50,111,0.9883979977667332,1.4655775580241623,38.5370616329322,6.207822616097547,76.87278747558594,57.73921166176318,LKH,33.13792354129706
PointerNet:batch_greedy_mean,50,112,0.8056061337143183,1.5807479664651134,36.45326048211313,6.037653557642499,72.07457733154297,57.92269122351985,LKH,24.432369783047413
PointerNet:batch_greedy_mean,50,113,1.0886970418319106,1.0493363460321306,12.977898251822428,3.602485010631193,78.38143920898438,55.01475347204713,LKH,42.473489859060805
PointerNet:batch_greedy_mean,50,114,0.8326173106208443,1.4199804125519195,50.361323002561235,7.096571214506428,79.05984497070312,60.106977528545535,LKH,31.531892338383916
PointerNet:batch_greedy_mean,50,115,0.8780188016593456,1.3529133615674476,25.554914094351098,5.055186850587335,79.44297790527344,60.48939129121557,LKH,31.33373672551795
PointerNet:batch_greedy_mean,50,116,0.9011362375505269,1.521065947948643,27.368045873621274,5.231447779880946,68.7003173828125,55.71454696141464,LKH,23.30768377312879
PointerNet:batch_greedy_mean,50,117,0.9422363775223493,1.2475558432914433,40.880739071153734,6.393804741400361,68.9889144897461,54.71964046195629,LKH,26.07706101013307
PointerNet:batch_greedy_mean,50,118,0.8421303608268499,1.3329097084109927,5.915341009341479,2.432147406992734,75.09952545166016,57.45239996400134,LKH,30.716080614066943
PointerNet:batch_greedy_mean,50,119,0.8775868289172649,1.4475743653363948,32.92372389802454,5.73791982324819,65.29254913330078,49.9356058194017,LKH,30.753493548149525
PointerNet:batch_greedy_mean,50,120,0.9151322500407696,1.2452173749515583,13.374686377146443,3.657141831696775,68.30960083007812,55.39075988398431,LKH,23.323097522316484
PointerNet:batch_greedy_mean,50,121,0.887826646566391,1.281456363205583,10.690075018013415,3.269568017034271,81.5027847290039,58.07156993344985,LKH,40.34885714714839
PointerNet:batch_greedy_mean,50,122,0.9403476579487324,1.2948738029016968,67.44272426962641,8.212351932889044,75.04252624511719,54.89200798056885,LKH,36.709384491238495
PointerNet:batch_greedy_mean,50,123,0.9027111386507749,1.2914678439055611,33.975936461302844,5.828888098197018,79.95610046386719,55.189921068142226,LKH,44.87446061962383
PointerNet:batch_greedy_mean,50,124,0.8326233142241836,1.356968426758101,51.99801281130532,7.210964762866708,73.12319946289062,59.51492370839869,LKH,22.86531664086053
PointerNet:batch_greedy_mean,50,125,0.8919218868762254,1.3243467259748587,36.408807586766336,6.033971129096189,73.7255630493164,56.39940976154016,LKH,30.720451439176728
PointerNet:batch_greedy_mean,50,126,0.8820387056469917,1.436653095192242,20.459715965366804,4.523241754026287,71.02123260498047,55.89990454422767,LKH,27.05072250845956
PointerNet:batch_greedy_mean,50,127,0.8532780330628157,1.3313382910254925,28.276165555689314,5.317533785100882,81.14999389648438,58.20357444170908,LKH,39.42441624054576
PointerNet:batch_greedy_mean,50,128,0.8587135088443756,1.3217399221606596,48.35774920654694,6.953973627110398,71.48541259765625,54.53981481285192,LKH,31.070141772485844
PointerNet:batch_greedy_mean,50,129,0.8887081224028952,1.5525770334803324,17.084926592058235,4.13339165722996,74.71788787841797,60.52717997212523,LKH,23.44518266475991
PointerNet:batch_greedy_mean,50,130,0.9600638909637929,1.2309913025399566,22.564316940683916,4.750191253063808,71.14461517333984,57.10742202404827,LKH,24.580330632646017
PointerNet:batch_greedy_mean,50,131,1.0128530112467706,1.3288398717374468,20.587056447005814,4.537296160380741,73.23318481445312,51.53802522113582,LKH,42.095442152137586
PointerNet:batch_greedy_mean,50,132,0.9219692210410722,1.4765842111652565,61.54634853911574,7.8451480890494185,77.20315551757812,58.34167797541914,LKH,32.3293367566593
PointerNet:batch_greedy_mean,50,133,1.065085319802165,1.1512612371836013,26.99929324510959,5.196084414740545,71.91523742675781,56.24560484027733,LKH,27.85930141737848
PointerNet:batch_greedy_mean,50,134,0.8269820168614388,1.4368900207297315,20.212727006367935,4.495856648778733,75.37763977050781,57.90979490283212,LKH,30.163886604995415
PointerNet:batch_greedy_mean,50,135,0.8927387266978621,1.5624387980298826,22.813341691547105,4.776331405121205,73.05180358886719,57.607958579943954,LKH,26.80852678973416
PointerNet:batch_greedy_mean,50,136,0.918642346598208,1.270386027168427,18.203120047634414,4.2665114610925885,76.41486358642578,57.24171202831544,LKH,33.49507007866233
PointerNet:batch_greedy_mean,50,137,0.9234323722869158,1.0110996734110158,13.876530222712194,3.725121504422667,72.0225830078125,55.39814447884054,LKH,30.009016882003515
PointerNet:batch_greedy_mean,50,138,0.920388700067997,1.0667381253465162,32.456809492756825,5.697087808060959,72.90811157226562,53.211857984871834,LKH,37.01478266929421
PointerNet:batch_greedy_mean,50,139,0.9037932449951768,1.3485619024917381,36.53542525549254,6.0444540907754885,72.16112518310547,54.42781891445704,LKH,32.581328119209516
PointerNet:batch_greedy_mean,50,140,0.954727555513382,1.2127892281954333,30.336868209737116,5.507891448615987,79.36180114746094,56.976078328664386,LKH,39.289686962421925
PointerNet:batch_greedy_mean,50,141,0.967330030836165,1.3651207341418776,46.87740700524622,6.846707749367298,69.07926177978516,52.911468127401776,LKH,30.556312694733954
PointerNet:batch_greedy_mean,50,142,0.9189266664162278,1.174887159350231,8.882988376443162,2.9804342597083333,78.71459197998047,58.094004125174756,LKH,35.49520843902354
PointerNet:batch_greedy_mean,50,143,0.9345797165762633,1.284016401187557,20.237692358486964,4.498632276424353,70.67068481445312,55.88387886767055,LKH,26.459877600473618
PointerNet:batch_greedy_mean,50,144,0.9499503283202648,1.0615827405119427,41.947515679457396,6.476690179363021,75.70052337646484,59.83232981578063,LKH,26.52110257036826
PointerNet:batch_greedy_mean,50,145,0.8334800915978849,1.455629179289883,20.167118619809024,4.490781515483583,64.90572357177734,51.51764178764817,LKH,25.987373100876475
PointerNet:batch_greedy_mean,50,146,1.0367269024252892,0.9456504682174623,8.890151726644634,2.9816357468082235,68.4250717163086,51.09090767419443,LKH,33.928080026790155
PointerNet:batch_greedy_mean,50,147,0.8974653020501137,1.3095819066540113,24.50043357580889,4.949791265882723,79.34120178222656,59.941410293183196,LKH,32.36458967874768
PointerNet:batch_greedy_mean,50,148,1.002565417662263,1.2540787483600604,25.749614724426937,5.074407820073879,74.63762664794922,54.24908794177079,LKH,37.58319168068379
PointerNet:batch_greedy_mean,50,149,0.9387117537856102,1.0808661628723304,39.90164222007589,6.316774669091489,78.6693115234375,58.565114732342224,LKH,34.32793888132325
PointerNet:batch_greedy_mean,50,150,0.9203077878057957,1.1436096865157337,12.528972109659104,3.539628809587116,81.30946350097656,59.385920348063465,LKH,36.9170723033646
PointerNet:batch_greedy_mean,50,151,0.9000124552100897,1.3329011146235712,60.64215223608937,7.787307123524112,76.72917938232422,57.39738735997917,LKH,33.68061319777825
PointerNet:batch_greedy_mean,50,152,0.9516041515022516,1.317014522506631,37.43239382360253,6.118201845608114,82.36410522460938,57.825165830031494,LKH,42.43643583609679
PointerNet:batch_greedy_mean,50,153,0.9866922046616673,1.2462783203924253,15.35208691741529,3.9181739263865367,68.8202133178711,51.684873299418996,LKH,33.153491388445985
PointerNet:batch_greedy_mean,50,154,0.9175429201126098,1.43203990254085,64.58225743410382,8.036308694550243,82.30368041992188,57.84648641628148,LKH,42.27948060257065
PointerNet:batch_greedy_mean,50,155,0.9321083582937717,1.2453058120889926,6.888379038304306,2.6245721629066145,72.25042724609375,59.02713252313214,LKH,22.402061827718864
PointerNet:batch_greedy_mean,50,156,0.954606994165224,1.5966408290846663,27.577712276046448,5.2514485883465,75.19403076171875,58.499374027822476,LKH,28.53818012814333
PointerNet:batch_greedy_mean,50,157,0.8943717567125077,1.6383387064230737,19.497836040243442,4.415635406172417,73.15599060058594,57.66590581229899,LKH,26.861773122417897
PointerNet:batch_greedy_mean,50,158,0.8655003461241723,1.3236269356767811,23.08103835456591,4.804272926735731,63.833091735839844,52.947287112421414,LKH,20.559702332444196
PointerNet:batch_greedy_mean,50,159,0.9708790744096041,1.235848085046475,51.611974786193045,7.184147464117997,72.5481185913086,55.734868721664505,LKH,30.166483307977487
PointerNet:batch_greedy_mean,50,160,0.9330977756902575,1.3278021344080428,47.0431318100082,6.858799589578937,73.1746597290039,54.68097318413201,LKH,33.82106328392601
PointerNet:batch_greedy_mean,50,161,0.8571442759037018,1.481600445536188,39.99503152734784,6.324162515886814,74.2467269897461,59.26696853821709,LKH,25.27505425196433
PointerNet:batch_greedy_mean,50,162,0.9296958857774734,1.2547355299745464,10.754105422564761,3.2793452734600486,73.97093200683594,56.98055013220866,LKH,29.817862121733608
PointerNet:batch_greedy_mean,50,163,0.91898885846138,1.4058695845961935,4.577731680534206,2.139563432229623,69.6964111328125,57.38648634734892,LKH,21.450912172866044
PointerNet:batch_greedy_mean,50,164,0.9842668521800079,1.393081903210457,22.573813591622777,4.751190755128947,71.56251525878906,54.95090050024285,LKH,30.229922726148583
PointerNet:batch_greedy_mean,50,165,0.9374543184041977,1.2033892115707512,16.49956042003113,4.061965093403823,75.08333587646484,56.514492222343854,LKH,32.85678225872747
PointerNet:batch_greedy_mean,50,166,0.9751605172455311,1.3296131808917746,9.322669340050263,3.0533046588983326,80.01909637451172,58.36597504268744,LKH,37.09887707005275
PointerNet:batch_greedy_mean,50,167,0.8721628731489182,1.3555909689590797,25.40324554481462,5.040163245849743,68.02570343017578,55.92435640958052,LKH,21.63877744424459
PointerNet:batch_greedy_mean,50,168,0.9520586924999952,1.2045293642330017,23.449774037929835,4.8424966740236215,87.77716827392578,57.61525808783609,LKH,52.350559881389415
PointerNet:batch_greedy_mean,50,169,1.0341854252666236,1.179478616148767,41.74141317445718,6.460759488980934,76.17530059814453,55.203122147880855,LKH,37.990928111062935
PointerNet:batch_greedy_mean,50,170,0.9470350201940164,1.4819497469491423,32.38786114866344,5.691033399011417,68.90370178222656,54.139744451869525,LKH,27.270090540383435
PointerNet:batch_greedy_mean,50,171,1.0445244094356894,1.1902373499464396,24.524872403664727,4.952259323143804,71.51214599609375,52.00966363460492,LKH,37.497805212708094
PointerNet:batch_greedy_mean,50,172,0.9821003883332015,1.2389711430144044,20.2988154651566,4.5054206757146,75.33757019042969,56.64561672749955,LKH,32.99805800129248
PointerNet:batch_greedy_mean,50,173,0.9779155525565147,1.1404097357787029,19.62541591668769,4.430058229491762,89.79436492919922,60.86039538503666,LKH,47.54154053898302
PointerNet:batch_greedy_mean,50,174,1.0360951633378863,1.2484182096324907,26.75015048729938,5.172054764530184,68.17860412597656,50.90984142711382,LKH,33.920283809145126
PointerNet:batch_greedy_mean,50,175,0.8857900291588158,1.4910023167123367,23.058096152118363,4.80188464585712,72.91083526611328,57.61957378686226,LKH,26.53831063696197
PointerNet:batch_greedy_mean,50,176,0.878822515825741,1.4791072616851813,24.982186061388493,4.99821828868933,73.12438201904297,60.124157513099874,LKH,21.622297997457345
PointerNet:batch_greedy_mean,50,177,0.9211649054288864,1.1434747070742874,12.380551023253828,3.518600719498282,80.24207305908203,58.637280449835075,LKH,36.844806654582364
PointerNet:batch_greedy_mean,50,178,0.8952365471236408,1.5290086710237836,31.852228425320103,5.6437778504579805,74.70942687988281,58.36538655360005,LKH,28.002967668642377
PointerNet:batch_greedy_mean,50,179,0.9258944432064891,1.4279152849728822,23.53575213645564,4.851366007265957,70.11476135253906,54.88277261340773,LKH,27.753679367521954
PointerNet:batch_greedy_mean,50,180,0.8293709671497345,1.5580446221074271,30.963014242251443,5.564441952455919,67.7474136352539,55.537085589102304,LKH,21.98589990207833
PointerNet:batch_greedy_mean,50,181,0.8651396806538105,1.35193003664792,37.0584718058444,6.087566985737767,77.23360443115234,57.34966814807843,LKH,34.67140599965294
PointerNet:batch_greedy_mean,50,182,0.8441638509742916,1.4775925962373486,17.131209634669585,4.138986546809447,67.96746826171875,56.31882639580488,LKH,20.683388861919834
PointerNet:batch_greedy_mean,50,183,0.893378389775753,1.2149058962754666,17.24437206545429,4.152634352486899,80.3420181274414,58.097144646685514,LKH,38.2890994317136
PointerNet:batch_greedy_mean,50,184,1.000712462067604,1.0428825187170607,62.9676723584137,7.935217221879544,77.09478759765625,51.5873282164747,LKH,49.44520343086037
PointerNet:batch_greedy_mean,50,185,0.9208846752997488,1.2883484185030585,34.61876861874462,5.883771632103392,72.13944244384766,51.69777344574582,LKH,39.54071449431827
PointerNet:batch_greedy_mean,50,186,0.8644889358896762,1.5352751136389555,25.1698080786064,5.016952070590908,72.84088897705078,56.40257102365119,LKH,29.14462524502037
