sigma,noise_percent,instance,method,length,reference_length,reference_solver,gap_percent
1.0,10.0,468,PointerNet:batch_greedy_mean,49.48699307404503,40.623780581038524,LKH,21.81779333739185
1.0,10.0,468,PointerNet:greedy_rollout,53.16637792205578,40.623780581038524,LKH,30.87501252129058
1.0,10.0,468,POMO,50.00933209829996,40.623780581038524,LKH,23.103589530616496
1.0,10.0,469,Attention:batch_greedy_mean,42.86672931290167,38.30162870913079,LKH,11.91881587709767
1.0,10.0,469,Attention:greedy_rollout,49.54611274512174,38.30162870913079,LKH,29.35771771321662
1.0,10.0,469,PointerNet:batch_greedy_mean,49.23999257535951,38.30162870913079,LKH,28.558482327988067
1.0,10.0,469,PointerNet:greedy_rollout,52.203054973493074,38.30162870913079,LKH,36.29460869649207
1.0,10.0,469,POMO,46.091270184506634,38.30162870913079,LKH,20.337624633489433
1.0,10.0,470,Attention:batch_greedy_mean,46.43093291380272,40.17793103925604,LKH,15.563274944240305
1.0,10.0,470,Attention:greedy_rollout,49.35002771127565,40.17793103925604,LKH,22.828693351725786
1.0,10.0,470,PointerNet:batch_greedy_mean,51.39581247841255,40.17793103925604,LKH,27.92050548395842
1.0,10.0,470,PointerNet:greedy_rollout,53.26972121849354,40.17793103925604,LKH,32.58453046386611
1.0,10.0,470,POMO,48.254123500252554,40.17793103925604,LKH,20.10106606312215
1.0,10.0,471,Attention:batch_greedy_mean,53.616050373476114,40.743584489297575,LKH,31.593847339474628
1.0,10.0,471,Attention:greedy_rollout,50.70576864788697,40.743584489297575,LKH,24.45092714217679
1.0,10.0,471,PointerNet:batch_greedy_mean,55.88098832214976,40.743584489297575,LKH,37.15285246154138
1.0,10.0,471,PointerNet:greedy_rollout,54.567436103224736,40.743584489297575,LKH,33.92890386843204
1.0,10.0,471,POMO,51.11839940102535,40.743584489297575,LKH,25.463677390615953
1.0,10.0,472,Attention:batch_greedy_mean,48.376473485759576,37.38307845558497,LKH,29.407409673967628
1.0,10.0,472,Attention:greedy_rollout,51.05172237061838,37.38307845558497,LKH,36.56371941458271
1.0,10.0,472,PointerNet:batch_greedy_mean,52.242218385851395,37.38307845558497,LKH,39.74830469866371
1.0,10.0,472,PointerNet:greedy_rollout,53.75901906700386,37.38307845558497,LKH,43.805757278323746
1.0,10.0,472,POMO,52.09499026087916,37.38307845558497,LKH,39.354468420179685
1.0,10.0,473,Attention:batch_greedy_mean,54.74035920612728,40.639168291369806,LKH,34.69852240492831
1.0,10.0,473,Attention:greedy_rollout,53.586703510105,40.639168291369806,LKH,31.859744584105464
1.0,10.0,473,PointerNet:batch_greedy_mean,53.97042616197619,40.639168291369806,LKH,32.80396334645813
1.0,10.0,473,PointerNet:greedy_rollout,53.297757046534,40.639168291369806,LKH,31.148739719292905
1.0,10.0,473,POMO,52.944372908785034,40.639168291369806,LKH,30.279174340357695
1.0,10.0,474,Attention:batch_greedy_mean,49.48826961545738,39.370355320711205,LKH,25.6993217671661
1.0,10.0,474,Attention:greedy_rollout,49.30239420647544,39.370355320711205,LKH,25.227201545065505
1.0,10.0,474,PointerNet:batch_greedy_mean,53.381359261167326,39.370355320711205,LKH,35.587699999967946
1.0,10.0,474,PointerNet:greedy_rollout,47.952592319012034,39.370355320711205,LKH,21.798728836430005
1.0,10.0,474,POMO,51.70013506988732,39.370355320711205,LKH,31.317420553453566
1.0,10.0,475,Attention:batch_greedy_mean,44.02668250497671,34.568387580033466,LKH,27.36111108175121
1.0,10.0,475,Attention:greedy_rollout,48.09754516957161,34.568387580033466,LKH,39.137369535142916
1.0,10.0,475,PointerNet:batch_greedy_mean,54.22790974025993,34.568387580033466,LKH,56.87138896690024
1.0,10.0,475,PointerNet:greedy_rollout,45.95803892689159,34.568387580033466,LKH,32.94817069638715
1.0,10.0,475,POMO,52.050055491133755,34.568387580033466,LKH,50.57125638454024
1.0,10.0,476,Attention:batch_greedy_mean,53.60591401186728,39.74657036792755,LKH,34.86928184154262
1.0,10.0,476,Attention:greedy_rollout,53.4112027388329,39.74657036792755,LKH,34.37939989391301
1.0,10.0,476,PointerNet:batch_greedy_mean,60.05663861077485,39.74657036792755,LKH,51.098920120252615
1.0,10.0,476,PointerNet:greedy_rollout,57.88969445917022,39.74657036792755,LKH,45.6470179019088
1.0,10.0,476,POMO,52.358527636771434,39.74657036792755,LKH,31.730932133507466
1.0,10.0,477,Attention:batch_greedy_mean,42.909682202416946,30.982664514392447,LKH,38.495777800143735
1.0,10.0,477,Attention:greedy_rollout,44.6528580414435,30.982664514392447,LKH,44.122071943492166
1.0,10.0,477,PointerNet:batch_greedy_mean,48.15183228493008,30.982664514392447,LKH,55.41540096579492
1.0,10.0,477,PointerNet:greedy_rollout,47.55261841339937,30.982664514392447,LKH,53.48137146600044
1.0,10.0,477,POMO,43.068312769460604,30.982664514392447,LKH,39.00777562063452
1.0,10.0,478,Attention:batch_greedy_mean,52.11895927699109,44.399378913719474,LKH,17.386685472048928
1.0,10.0,478,Attention:greedy_rollout,57.63025049218762,44.399378913719474,LKH,29.799677162555504
1.0,10.0,478,PointerNet:batch_greedy_mean,61.57303785681913,44.399378913719474,LKH,38.679953105814654
1.0,10.0,478,PointerNet:greedy_rollout,55.96590347269089,44.399378913719474,LKH,26.05109540259209
1.0,10.0,478,POMO,49.61615341676623,44.399378913719474,LKH,11.749656483223387
1.0,10.0,479,Attention:batch_greedy_mean,52.88826010825152,41.1415046646881,LKH,28.552080288025305
1.0,10.0,479,Attention:greedy_rollout,47.74207823247292,41.1415046646881,LKH,16.04358815162664
1.0,10.0,479,PointerNet:batch_greedy_mean,46.440806918151914,41.1415046646881,LKH,12.880671955618153
1.0,10.0,479,PointerNet:greedy_rollout,46.440806918151914,41.1415046646881,LKH,12.880671955618153
1.0,10.0,479,POMO,47.74207823247292,41.1415046646881,LKH,16.04358815162664
1.0,10.0,480,Attention:batch_greedy_mean,42.492571293829755,33.573516344349066,LKH,26.56574562521778
1.0,10.0,480,Attention:greedy_rollout,47.178674607517436,33.573516344349066,LKH,40.523483222984844
1.0,10.0,480,PointerNet:batch_greedy_mean,49.00709372773308,33.573516344349066,LKH,45.96949936696672
1.0,10.0,480,PointerNet:greedy_rollout,51.13742547315125,33.573516344349066,LKH,52.31477378972386
1.0,10.0,480,POMO,37.704108033414656,33.573516344349066,LKH,12.303125018838937
1.0,10.0,481,Attention:batch_greedy_mean,45.72063929300219,34.141611340868806,LKH,33.91470846682872
1.0,10.0,481,Attention:greedy_rollout,45.720639293002186,34.141611340868806,LKH,33.9147084668287
1.0,10.0,481,PointerNet:batch_greedy_mean,49.46672153944397,34.141611340868806,LKH,44.886897825558755
1.0,10.0,481,PointerNet:greedy_rollout,47.64331148266838,34.141611340868806,LKH,39.54617140649576
1.0,10.0,481,POMO,43.18511271527497,34.141611340868806,LKH,26.488209018947934
1.0,10.0,482,Attention:batch_greedy_mean,53.80925290338297,38.02075952479479,LKH,41.52598100596044
1.0,10.0,482,Attention:greedy_rollout,53.48070587015135,38.02075952479479,LKH,40.661855624621424
1.0,10.0,482,PointerNet:batch_greedy_mean,54.05464484946235,38.02075952479479,LKH,42.171396692407605
1.0,10.0,482,PointerNet:greedy_rollout,54.37969043571254,38.02075952479479,LKH,43.026312770657476
1.0,10.0,482,POMO,53.73689261150207,38.02075952479479,LKH,41.33566315648742
1.0,10.0,483,Attention:batch_greedy_mean,44.02926403320152,37.36868016514201,LKH,17.823974083710322
1.0,10.0,483,Attention:greedy_rollout,44.61860075215966,37.36868016514201,LKH,19.40106141019256
1.0,10.0,483,PointerNet:batch_greedy_mean,59.31055201303129,37.36868016514201,LKH,58.71727808133011
1.0,10.0,483,PointerNet:greedy_rollout,59.31055201303129,37.36868016514201,LKH,58.71727808133011
1.0,10.0,483,POMO,44.222255378241236,37.36868016514201,LKH,18.34042621471103
1.0,10.0,484,Attention:batch_greedy_mean,50.234794496337145,37.52207119717135,LKH,33.880654488295306
1.0,10.0,484,Attention:greedy_rollout,40.275946866373054,37.52207119717135,LKH,7.339348765505537
1.0,10.0,484,PointerNet:batch_greedy_mean,55.436718830765706,37.52207119717135,LKH,47.74429305742822
1.0,10.0,484,PointerNet:greedy_rollout,51.44057996271317,37.52207119717135,LKH,37.09419102267225
1.0,10.0,484,POMO,43.38085603690228,37.52207119717135,LKH,15.614236242301576
1.0,10.0,485,Attention:batch_greedy_mean,47.436438394124124,37.71867416210319,LKH,25.76380121490217
1.0,10.0,485,Attention:greedy_rollout,45.66938789914739,37.71867416210319,LKH,21.078985180853625
1.0,10.0,485,PointerNet:batch_greedy_mean,48.889384881793006,37.71867416210319,LKH,29.61586261405042
1.0,10.0,485,PointerNet:greedy_rollout,49.12015935823631,37.71867416210319,LKH,30.227693442068137
1.0,10.0,485,POMO,44.75355149340912,37.71867416210319,LKH,18.650913606009063
1.0,10.0,486,Attention:batch_greedy_mean,48.217224622580055,36.41967547171112,LKH,32.39333958379899
1.0,10.0,486,Attention:greedy_rollout,48.529244671392426,36.41967547171112,LKH,33.25007442498321
1.0,10.0,486,PointerNet:batch_greedy_mean,46.457439228902366,36.41967547171112,LKH,27.561376171481943
1.0,10.0,486,PointerNet:greedy_rollout,46.10738746904145,36.41967547171112,LKH,26.60021505368774
1.0,10.0,486,POMO,47.558771488372265,36.41967547171112,LKH,30.58537966740918
1.0,10.0,487,Attention:batch_greedy_mean,47.97549393981157,35.655690789125096,LKH,34.552137058704766
1.0,10.0,487,Attention:greedy_rollout,47.492943954988164,35.655690789125096,LKH,33.198776699828805
1.0,10.0,487,PointerNet:batch_greedy_mean,50.99425139393462,35.655690789125096,LKH,43.018548414963675
1.0,10.0,487,PointerNet:greedy_rollout,52.211897408749856,35.655690789125096,LKH,46.43356012239809
1.0,10.0,487,POMO,42.821964598204055,35.655690789125096,LKH,20.098541496396013
1.0,10.0,488,Attention:batch_greedy_mean,52.56556397422167,38.4729054189989,LKH,36.63008655505247
1.0,10.0,488,Attention:greedy_rollout,52.87945071723038,38.4729054189989,LKH,37.445950965577865
1.0,10.0,488,PointerNet:batch_greedy_mean,55.91064192901402,38.4729054189989,LKH,45.32471961788445
1.0,10.0,488,PointerNet:greedy_rollout,53.83170176867258,38.4729054189989,LKH,39.92107219978535
1.0,10.0,488,POMO,52.862984650278264,38.4729054189989,LKH,37.403151840394095
1.0,10.0,489,Attention:batch_greedy_mean,41.839588622645586,35.997109118298575,LKH,16.2304130733017
1.0,10.0,489,Attention:greedy_rollout,47.30189199099671,35.997109118298575,LKH,31.404696514786302
1.0,10.0,489,PointerNet:batch_greedy_mean,41.839588622645586,35.997109118298575,LKH,16.2304130733017
1.0,10.0,489,PointerNet:greedy_rollout,41.839588622645586,35.997109118298575,LKH,16.2304130733017
1.0,10.0,489,POMO,41.839588622645586,35.997109118298575,LKH,16.2304130733017
1.0,10.0,490,Attention:batch_greedy_mean,48.93123116949806,37.22607848729198,LKH,31.44342127307855
1.0,10.0,490,Attention:greedy_rollout,50.54301682291345,37.22607848729198,LKH,35.77314312107178
1.0,10.0,490,PointerNet:batch_greedy_mean,58.16596123104185,37.22607848729198,LKH,56.25057377692416
1.0,10.0,490,PointerNet:greedy_rollout,48.79138690187715,37.22607848729198,LKH,31.06775917461538
1.0,10.0,490,POMO,47.84244200295154,37.22607848729198,LKH,28.51861906239658
1.0,10.0,491,Attention:batch_greedy_mean,44.794110114542526,37.1215862261577,LKH,20.66863156558322
1.0,10.0,491,Attention:greedy_rollout,47.99947700959207,37.1215862261577,LKH,29.30341046625122
1.0,10.0,491,PointerNet:batch_greedy_mean,53.67397040755002,37.1215862261577,LKH,44.58964679081707
1.0,10.0,491,PointerNet:greedy_rollout,50.5419454355682,37.1215862261577,LKH,36.15244005913156
1.0,10.0,491,POMO,47.63296535126383,37.1215862261577,LKH,28.31608288791088
1.0,10.0,492,Attention:batch_greedy_mean,50.61586575413233,40.10395241573118,LKH,26.21166420065307
1.0,10.0,492,Attention:greedy_rollout,46.633695013756416,40.10395241573118,LKH,16.282042553650847
1.0,10.0,492,PointerNet:batch_greedy_mean,51.378788271721135,40.10395241573118,LKH,28.114026615409827
1.0,10.0,492,PointerNet:greedy_rollout,51.01124194044044,40.10395241573118,LKH,27.197542555508242
1.0,10.0,492,POMO,47.53447382615226,40.10395241573118,LKH,18.52815237110241
1.0,10.0,493,Attention:batch_greedy_mean,43.01911151926172,36.78192008887453,LKH,16.95722087187548
1.0,10.0,493,Attention:greedy_rollout,41.96134202774318,36.78192008887453,LKH,14.081434374154044
1.0,10.0,493,PointerNet:batch_greedy_mean,42.60524444809633,36.78192008887453,LKH,15.832029282732274
1.0,10.0,493,PointerNet:greedy_rollout,42.825444174668775,36.78192008887453,LKH,16.430692229202677
1.0,10.0,493,POMO,43.019111519261735,36.78192008887453,LKH,16.95722087187552
1.0,10.0,494,Attention:batch_greedy_mean,42.585395209795216,33.609917013832415,LKH,26.704850810160806
1.0,10.0,494,Attention:greedy_rollout,41.48206293618573,33.609917013832415,LKH,23.422092708867655
1.0,10.0,494,PointerNet:batch_greedy_mean,44.36388115240555,33.609917013832415,LKH,31.99640193740215
1.0,10.0,494,PointerNet:greedy_rollout,41.541041922432605,33.609917013832415,LKH,23.5975736129788
1.0,10.0,494,POMO,44.89727159635543,33.609917013832415,LKH,33.58340509403108
1.0,10.0,495,Attention:batch_greedy_mean,39.00063378605254,35.48757665769734,LKH,9.899399900537333
1.0,10.0,495,Attention:greedy_rollout,39.190717102770165,35.48757665769734,LKH,10.43503330980366
1.0,10.0,495,PointerNet:batch_greedy_mean,42.08208062855891,35.48757665769734,LKH,18.582570555522025
1.0,10.0,495,PointerNet:greedy_rollout,44.910825421941645,35.48757665769734,LKH,26.553655255579084
1.0,10.0,495,POMO,41.17415247283796,35.48757665769734,LKH,16.02413112056551
1.0,10.0,496,Attention:batch_greedy_mean,51.01894933099712,41.34319005822093,LKH,23.403513998678978
1.0,10.0,496,Attention:greedy_rollout,51.797087747558216,41.34319005822093,LKH,25.285658108664922
1.0,10.0,496,PointerNet:batch_greedy_mean,54.609147378150595,41.34319005822093,LKH,32.08740617559526
1.0,10.0,496,PointerNet:greedy_rollout,57.30001205691764,41.34319005822093,LKH,38.5960105551259
1.0,10.0,496,POMO,55.009138793295676,41.34319005822093,LKH,33.054896624643334
1.0,10.0,497,Attention:batch_greedy_mean,41.11369251490234,37.249527597709275,LKH,10.373728652147253
1.0,10.0,497,Attention:greedy_rollout,47.78241744265362,37.249527597709275,LKH,28.27657295066497
1.0,10.0,497,PointerNet:batch_greedy_mean,52.69017536942337,37.249527597709275,LKH,41.451929104903996
1.0,10.0,497,PointerNet:greedy_rollout,46.271041056750505,37.249527597709275,LKH,24.21913522359952
1.0,10.0,497,POMO,47.06757447971074,37.249527597709275,LKH,26.35750710192965
1.0,10.0,498,Attention:batch_greedy_mean,53.90909215539445,38.12841864374549,LKH,41.38821926788088
1.0,10.0,498,Attention:greedy_rollout,60.16824248646902,38.12841864374549,LKH,57.80419074982775
1.0,10.0,498,PointerNet:batch_greedy_mean,53.87560529977849,38.12841864374549,LKH,41.30039276783942
1.0,10.0,498,PointerNet:greedy_rollout,51.75272126454684,38.12841864374549,LKH,35.73267160146506
1.0,10.0,498,POMO,57.52487650608834,38.12841864374549,LKH,50.87139344428229
1.0,10.0,499,Attention:batch_greedy_mean,56.52417637623439,40.67740229019819,LKH,38.95719292245638
1.0,10.0,499,Attention:greedy_rollout,53.39611533005635,40.67740229019819,LKH,31.267269598783887
1.0,10.0,499,PointerNet:batch_greedy_mean,59.10393858442819,40.67740229019819,LKH,45.299196253419915
1.0,10.0,499,PointerNet:greedy_rollout,57.07554311247367,40.67740229019819,LKH,40.31265493624417
1.0,10.0,499,POMO,53.69011076016855,40.67740229019819,LKH,31.990018382039025
1.5,15.0,0,Attention:batch_greedy_mean,53.37084222041061,39.5488462862017,LKH,34.9491761003185
1.5,15.0,0,Attention:greedy_rollout,53.35837337710151,39.5488462862017,LKH,34.91764839602375
1.5,15.0,0,PointerNet:batch_greedy_mean,55.50815543733138,39.5488462862017,LKH,40.3534126776734
1.5,15.0,0,PointerNet:greedy_rollout,62.283771719163624,39.5488462862017,LKH,57.485685596077595
1.5,15.0,0,POMO,52.0977612774838,39.5488462862017,LKH,31.730167045758602
1.5,15.0,1,Attention:batch_greedy_mean,56.74004019813495,34.270467165919065,LKH,65.5654121183419
1.5,15.0,1,Attention:greedy_rollout,49.889556328241184,34.270467165919065,LKH,45.575944695188824
1.5,15.0,1,PointerNet:batch_greedy_mean,53.09199992113116,34.270467165919065,LKH,54.920560796817895
1.5,15.0,1,PointerNet:greedy_rollout,54.94684339854628,34.270467165919065,LKH,60.332927860374305
1.5,15.0,1,POMO,53.48359190800758,34.270467165919065,LKH,56.063212237723405
1.5,15.0,2,Attention:batch_greedy_mean,59.051424210615295,39.56935244321465,LKH,49.235255480511235
1.5,15.0,2,Attention:greedy_rollout,62.03410328655337,39.56935244321465,LKH,56.77310710499377
1.5,15.0,2,PointerNet:batch_greedy_mean,58.706360151252056,39.56935244321465,LKH,48.3632066900782
1.5,15.0,2,PointerNet:greedy_rollout,58.55507167746422,39.56935244321465,LKH,47.980869187828326
1.5,15.0,2,POMO,58.94205239494926,39.56935244321465,LKH,48.95885010889695
1.5,15.0,3,Attention:batch_greedy_mean,57.85960094794164,32.336142494646516,LKH,78.93167361419412
1.5,15.0,3,Attention:greedy_rollout,64.46303868609974,32.336142494646516,LKH,99.35290270560894
1.5,15.0,3,PointerNet:batch_greedy_mean,63.93200853728738,32.336142494646516,LKH,97.71068409867316
1.5,15.0,3,PointerNet:greedy_rollout,66.4831355807054,32.336142494646516,LKH,105.60008229711433
1.5,15.0,3,POMO,60.24715862338551,32.336142494646516,LKH,86.31523111750224
1.5,15.0,4,Attention:batch_greedy_mean,49.16779167800531,33.418831467105484,LKH,47.1260050681356
1.5,15.0,4,Attention:greedy_rollout,48.656508250391354,33.418831467105484,LKH,45.59607896010511
1.5,15.0,4,PointerNet:batch_greedy_mean,54.680351005207,33.418831467105484,LKH,63.6213733536119
1.5,15.0,4,PointerNet:greedy_rollout,56.938442146340094,33.418831467105484,LKH,70.37831559845299
1.5,15.0,4,POMO,48.65609992819336,33.418831467105484,LKH,45.59485712744351
1.5,15.0,5,Attention:batch_greedy_mean,65.86215284475513,38.41729702333561,LKH,71.43879957184089
1.5,15.0,5,Attention:greedy_rollout,60.036535797254466,38.41729702333561,LKH,56.27475238767268
1.5,15.0,5,PointerNet:batch_greedy_mean,63.87600627946326,38.41729702333561,LKH,66.26887165086968
1.5,15.0,5,PointerNet:greedy_rollout,68.64255883789815,38.41729702333561,LKH,78.6761801492775
1.5,15.0,5,POMO,52.795670845183686,38.41729702333561,LKH,37.42682316539423
1.5,15.0,6,Attention:batch_greedy_mean,52.78118292230756,33.03472009051039,LKH,59.774875578466215
1.5,15.0,6,Attention:greedy_rollout,52.19447875081203,33.03472009051039,LKH,57.99885274585846
1.5,15.0,6,PointerNet:batch_greedy_mean,58.262662900174575,33.03472009051039,LKH,76.36796298120052
1.5,15.0,6,PointerNet:greedy_rollout,49.38225346300837,33.03472009051039,LKH,49.4859146004812
1.5,15.0,6,POMO,50.88112956411252,33.03472009051039,LKH,54.02318961597231
1.5,15.0,7,Attention:batch_greedy_mean,50.83693640170442,37.672459152683594,LKH,34.94456572549779
1.5,15.0,7,Attention:greedy_rollout,50.05122975447851,37.672459152683594,LKH,32.858939607910145
1.5,15.0,7,PointerNet:batch_greedy_mean,52.59469409192189,37.672459152683594,LKH,39.61046152776918
1.5,15.0,7,PointerNet:greedy_rollout,51.59993050658939,37.672459152683594,LKH,36.969902329600565
1.5,15.0,7,POMO,50.83693640170442,37.672459152683594,LKH,34.94456572549779
1.5,15.0,8,Attention:batch_greedy_mean,58.26370521038944,38.1297628799573,LKH,52.803743872783
1.5,15.0,8,Attention:greedy_rollout,60.80440906844599,38.1297628799573,LKH,59.46705270597814
1.5,15.0,8,PointerNet:batch_greedy_mean,55.838104654267475,38.1297628799573,LKH,46.44230762740587
1.5,15.0,8,PointerNet:greedy_rollout,64.24515805246708,38.1297628799573,LKH,68.49084075011962
1.5,15.0,8,POMO,60.804409068446006,38.1297628799573,LKH,59.467052705978176
1.5,15.0,9,Attention:batch_greedy_mean,58.863926501561586,35.884649421585046,LKH,64.03650990151301
1.5,15.0,9,Attention:greedy_rollout,48.85275355607794,35.884649421585046,LKH,36.13830521830994
1.5,15.0,9,PointerNet:batch_greedy_mean,65.03272365396974,35.884649421585046,LKH,81.2271394655225
1.5,15.0,9,PointerNet:greedy_rollout,67.99080833761023,35.884649421585046,LKH,89.47045445207262
1.5,15.0,9,POMO,54.50554254421584,35.884649421585046,LKH,51.89097127260802
1.5,15.0,10,Attention:batch_greedy_mean,66.96257079180326,39.394815964972054,LKH,69.97812821703015
1.5,15.0,10,Attention:greedy_rollout,63.78976391926211,39.394815964972054,LKH,61.92425921212793
1.5,15.0,10,PointerNet:batch_greedy_mean,64.44456145605119,39.394815964972054,LKH,63.586400589742944
1.5,15.0,10,PointerNet:greedy_rollout,58.27280025088811,39.394815964972054,LKH,47.91997074615462
1.5,15.0,10,POMO,66.07812253972273,39.394815964972054,LKH,67.73304030275497
1.5,15.0,11,Attention:batch_greedy_mean,50.863750757784295,39.89386339162477,LKH,27.497681180866827
1.5,15.0,11,Attention:greedy_rollout,47.5017167312823,39.89386339162477,LKH,19.070234599677068
1.5,15.0,11,PointerNet:batch_greedy_mean,50.328225589475366,39.89386339162477,LKH,26.155306382387533
1.5,15.0,11,PointerNet:greedy_rollout,48.95953042928079,39.89386339162477,LKH,22.72446503528973
1.5,15.0,11,POMO,49.01132226324239,39.89386339162477,LKH,22.854289097334508
1.5,15.0,12,Attention:batch_greedy_mean,56.966575237037155,34.59298510880989,LKH,64.67666799454472
1.5,15.0,12,Attention:greedy_rollout,63.864149892266,34.59298510880989,LKH,84.61589738898115
1.5,15.0,12,PointerNet:batch_greedy_mean,57.08162983677347,34.59298510880989,LKH,65.00926317063148
1.5,15.0,12,PointerNet:greedy_rollout,55.736968901138624,34.59298510880989,LKH,61.12217180975208
1.5,15.0,12,POMO,63.204582845980504,34.59298510880989,LKH,82.70924769046316
1.5,15.0,13,Attention:batch_greedy_mean,53.9823629723635,38.77520807648372,LKH,39.218757681154955
1.5,15.0,13,Attention:greedy_rollout,54.55283046608519,38.77520807648372,LKH,40.68997478615785
1.5,15.0,13,PointerNet:batch_greedy_mean,55.06209906102377,38.77520807648372,LKH,42.003361922428155
1.5,15.0,13,PointerNet:greedy_rollout,51.69534151517815,38.77520807648372,LKH,33.32060375590916
1.5,15.0,13,POMO,56.94308495417449,38.77520807648372,LKH,46.854363339210984
1.5,15.0,14,Attention:batch_greedy_mean,55.7443744986247,37.876297480355184,LKH,47.17482490873593
1.5,15.0,14,Attention:greedy_rollout,59.60533493698417,37.876297480355184,LKH,57.36843066009531
1.5,15.0,14,PointerNet:batch_greedy_mean,73.72219259734187,37.876297480355184,LKH,94.63938531895421
1.5,15.0,14,PointerNet:greedy_rollout,66.25558684184409,37.876297480355184,LKH,74.92625005442528
1.5,15.0,14,POMO,64.60731459237418,37.876297480355184,LKH,70.57452520506587
1.5,15.0,15,Attention:batch_greedy_mean,59.377101029690785,37.05468328965692,LKH,60.24182575125321
1.5,15.0,15,Attention:greedy_rollout,60.2407277935359,37.05468328965692,LKH,62.57250756303429
1.5,15.0,15,PointerNet:batch_greedy_mean,56.68481617181173,37.05468328965692,LKH,52.976118372692106
1.5,15.0,15,PointerNet:greedy_rollout,53.78970634651903,37.05468328965692,LKH,45.16304437429468
1.5,15.0,15,POMO,58.99053527237206,37.05468328965692,LKH,59.19859525243356
1.5,15.0,16,Attention:batch_greedy_mean,45.46250223401686,32.692467481950466,LKH,39.06109185278456
1.5,15.0,16,Attention:greedy_rollout,48.049667106245025,32.692467481950466,LKH,46.97473395904815
1.5,15.0,16,PointerNet:batch_greedy_mean,50.78283150931828,32.692467481950466,LKH,55.334960682779645
1.5,15.0,16,PointerNet:greedy_rollout,51.31427651425991,32.692467481950466,LKH,56.96054922312168
1.5,15.0,16,POMO,50.830850668475016,32.692467481950466,LKH,55.481842098761014
1.5,15.0,17,Attention:batch_greedy_mean,50.504492718539495,40.15884861802888,LKH,25.761804574910187
1.5,15.0,17,Attention:greedy_rollout,53.2852426882936,40.15884861802888,LKH,32.686181307428654
1.5,15.0,17,PointerNet:batch_greedy_mean,58.58330701793462,40.15884861802888,LKH,45.87895080147862
1.5,15.0,17,PointerNet:greedy_rollout,59.795127862958154,40.15884861802888,LKH,48.896519498603816
1.5,15.0,17,POMO,51.35720955926108,40.15884861802888,LKH,27.885164357537935
1.5,15.0,18,Attention:batch_greedy_mean,58.060846019939135,38.896168624914765,LKH,49.27137574868627
1.5,15.0,18,Attention:greedy_rollout,50.16007163399022,38.896168624914765,LKH,28.95890111361872
1.5,15.0,18,PointerNet:batch_greedy_mean,55.863950328739435,38.896168624914765,LKH,43.6232726864415
1.5,15.0,18,PointerNet:greedy_rollout,54.415399649533185,38.896168624914765,LKH,39.89912521789523
1.5,15.0,18,POMO,57.098096486488366,38.896168624914765,LKH,46.796197427821824
1.5,15.0,19,Attention:batch_greedy_mean,54.77306918217344,44.707544722110676,LKH,22.51415174469362
1.5,15.0,19,Attention:greedy_rollout,59.41548680555048,44.707544722110676,LKH,32.89812083141709
1.5,15.0,19,PointerNet:batch_greedy_mean,58.84278784175502,44.707544722110676,LKH,31.61713130860792
1.5,15.0,19,PointerNet:greedy_rollout,60.43826180400037,44.707544722110676,LKH,35.185821944969994
1.5,15.0,19,POMO,60.80474241192133,44.707544722110676,LKH,36.0055507182652
1.5,15.0,20,Attention:batch_greedy_mean,65.70040078501701,39.95471034796365,LKH,64.43718453427739
1.5,15.0,20,Attention:greedy_rollout,58.35731740862168,39.95471034796365,LKH,46.058667176887575
1.5,15.0,20,PointerNet:batch_greedy_mean,64.46120035406153,39.95471034796365,LKH,61.33567179607121
1.5,15.0,20,PointerNet:greedy_rollout,64.46120035406153,39.95471034796365,LKH,61.33567179607121
1.5,15.0,20,POMO,60.13630664629971,39.95471034796365,LKH,50.51118159179608
1.5,15.0,21,Attention:batch_greedy_mean,58.486534094306855,39.377718236407986,LKH,48.526975949132506
1.5,15.0,21,Attention:greedy_rollout,58.819536357395314,39.377718236407986,LKH,49.372637602479834
1.5,15.0,21,PointerNet:batch_greedy_mean,65.9954023933661,39.377718236407986,LKH,67.59580125277003
1.5,15.0,21,PointerNet:greedy_rollout,64.64523855964826,39.377718236407986,LKH,64.16705044092257
1.5,15.0,21,POMO,58.992205881271495,39.377718236407986,LKH,49.811133106052544
1.5,15.0,22,Attention:batch_greedy_mean,50.38010326625062,35.09274942191249,LKH,43.56271337005148
1.5,15.0,22,Attention:greedy_rollout,50.380103266250615,35.09274942191249,LKH,43.56271337005146
1.5,15.0,22,PointerNet:batch_greedy_mean,56.89339875230351,35.09274942191249,LKH,62.12294473791883
1.5,15.0,22,PointerNet:greedy_rollout,56.50436334289886,35.09274942191249,LKH,61.014352747227655
1.5,15.0,22,POMO,50.380103266250615,35.09274942191249,LKH,43.56271337005146
1.5,15.0,23,Attention:batch_greedy_mean,46.86525066779399,38.95090221969107,LKH,20.318780816588962
1.5,15.0,23,Attention:greedy_rollout,46.86525066779399,38.95090221969107,LKH,20.318780816588962
1.5,15.0,23,PointerNet:batch_greedy_mean,53.46375915320786,38.95090221969107,LKH,37.25936013410241
1.5,15.0,23,PointerNet:greedy_rollout,57.19945354893592,38.95090221969107,LKH,46.85013771008249
1.5,15.0,23,POMO,46.86525066779399,38.95090221969107,LKH,20.318780816588962
1.5,15.0,24,Attention:batch_greedy_mean,62.18449264076423,44.03925020745511,LKH,41.20243271134856
