method,instance,permutation,length_abs_diff,hamming_distance,perfect_match
PointerNet:batch_greedy_mean,4,3,2.0406245337322204,0.9,False
PointerNet:batch_greedy_mean,4,4,0.9683207198322563,0.8,False
PointerNet:batch_greedy_mean,5,0,0.2410817297361305,0.1,False
PointerNet:batch_greedy_mean,5,1,0.9951311904695643,0.9,False
PointerNet:batch_greedy_mean,5,2,0.285573961632025,0.1,False
PointerNet:batch_greedy_mean,5,3,0.285573961632025,0.1,False
PointerNet:batch_greedy_mean,5,4,1.2362129202056948,0.9,False
PointerNet:batch_greedy_mean,6,0,1.2823494155175794,0.75,False
PointerNet:batch_greedy_mean,6,1,2.573194912106324,0.7,False
PointerNet:batch_greedy_mean,6,2,0.06950194652407049,0.8,False
PointerNet:batch_greedy_mean,6,3,0.9049028019918808,0.85,False
PointerNet:batch_greedy_mean,6,4,4.260805495186041,0.75,False
PointerNet:batch_greedy_mean,7,0,0.6564385559050123,0.25,False
PointerNet:batch_greedy_mean,7,1,0.3372763835540269,0.55,False
PointerNet:batch_greedy_mean,7,2,0.3612445796859163,0.5,False
PointerNet:batch_greedy_mean,7,3,0.9858104331285489,0.3,False
PointerNet:batch_greedy_mean,7,4,1.63418320035575,0.35,False
PointerNet:batch_greedy_mean,8,0,3.4755919126616988,0.25,False
PointerNet:batch_greedy_mean,8,1,3.8065160769380952,0.95,False
PointerNet:batch_greedy_mean,8,2,0.4855947643802381,0.15,False
PointerNet:batch_greedy_mean,8,3,0.5736927795299209,0.1,False
PointerNet:batch_greedy_mean,8,4,0.5140498141176195,0.1,False
PointerNet:batch_greedy_mean,9,0,1.2594027505720504,0.9,False
PointerNet:batch_greedy_mean,9,1,0.44675630009941614,0.9,False
PointerNet:batch_greedy_mean,9,2,0.9646100664224306,0.85,False
PointerNet:batch_greedy_mean,9,3,3.7538399597194427,0.9,False
PointerNet:batch_greedy_mean,9,4,0.44675630009941614,0.9,False
PointerNet:batch_greedy_mean,10,0,1.3028339615421274,0.2,False
PointerNet:batch_greedy_mean,10,1,1.0216699696042966,0.3,False
PointerNet:batch_greedy_mean,10,2,0.0,0.0,True
PointerNet:batch_greedy_mean,10,3,0.3715573705929742,0.4,False
PointerNet:batch_greedy_mean,10,4,0.3715573705929742,0.4,False
PointerNet:batch_greedy_mean,11,0,0.18862180351304403,0.2,False
PointerNet:batch_greedy_mean,11,1,0.18862180351304403,0.2,False
PointerNet:batch_greedy_mean,11,2,1.3088045041810616,0.1,False
PointerNet:batch_greedy_mean,11,3,0.0,0.0,True
PointerNet:batch_greedy_mean,11,4,4.678759736759048,0.6,False
PointerNet:batch_greedy_mean,12,0,1.4837939989193316,0.9,False
PointerNet:batch_greedy_mean,12,1,4.657166804197921,0.55,False
PointerNet:batch_greedy_mean,12,2,2.0074950705044827,0.9,False
PointerNet:batch_greedy_mean,12,3,0.8180056544551633,0.9,False
PointerNet:batch_greedy_mean,12,4,1.7650188418559907,0.9,False
PointerNet:batch_greedy_mean,13,0,4.746569823619225,0.95,False
PointerNet:batch_greedy_mean,13,1,3.3226656359495905,0.95,False
PointerNet:batch_greedy_mean,13,2,4.939065412016788,0.8,False
PointerNet:batch_greedy_mean,13,3,3.167686901471612,0.9,False
PointerNet:batch_greedy_mean,13,4,4.545011103812037,0.8,False
PointerNet:batch_greedy_mean,14,0,2.812399195390306,0.6,False
PointerNet:batch_greedy_mean,14,1,3.431694229901609,0.4,False
PointerNet:batch_greedy_mean,14,2,0.9952230453053303,0.2,False
PointerNet:batch_greedy_mean,14,3,2.2627751859966665,0.7,False
PointerNet:batch_greedy_mean,14,4,5.332494437150054,0.4,False
PointerNet:batch_greedy_mean,15,0,0.9708390848843891,0.45,False
PointerNet:batch_greedy_mean,15,1,1.353137816981075,0.8,False
PointerNet:batch_greedy_mean,15,2,1.6423938755682315,0.3,False
PointerNet:batch_greedy_mean,15,3,0.7657768966762291,0.2,False
PointerNet:batch_greedy_mean,15,4,0.27351156157939727,0.8,False
PointerNet:batch_greedy_mean,16,0,2.23709553622227,0.9,False
PointerNet:batch_greedy_mean,16,1,3.2318924844387027,0.6,False
PointerNet:batch_greedy_mean,16,2,3.888506735203805,0.8,False
PointerNet:batch_greedy_mean,16,3,3.149855045010071,0.9,False
PointerNet:batch_greedy_mean,16,4,2.8916590743668635,0.9,False
PointerNet:batch_greedy_mean,17,0,1.6395206543814993,0.2,False
PointerNet:batch_greedy_mean,17,1,0.0,0.0,True
PointerNet:batch_greedy_mean,17,2,0.19518922249659454,0.1,False
PointerNet:batch_greedy_mean,17,3,0.0,0.0,True
PointerNet:batch_greedy_mean,17,4,0.19518922249659454,0.1,False
PointerNet:batch_greedy_mean,18,0,5.155450791708425,0.4,False
PointerNet:batch_greedy_mean,18,1,2.258217087162244,0.4,False
PointerNet:batch_greedy_mean,18,2,0.11387325553720729,0.3,False
PointerNet:batch_greedy_mean,18,3,0.4910282139494839,0.55,False
PointerNet:batch_greedy_mean,18,4,1.2046348383831003,0.55,False
PointerNet:batch_greedy_mean,19,0,3.3437111450349732,0.1,False
PointerNet:batch_greedy_mean,19,1,3.3437111450349732,0.1,False
PointerNet:batch_greedy_mean,19,2,3.3437111450349732,0.1,False
PointerNet:batch_greedy_mean,19,3,3.3437111450349732,0.1,False
PointerNet:batch_greedy_mean,19,4,6.804419533538997,0.5,False
PointerNet:batch_greedy_mean,20,0,2.4773377259839435,0.25,False
PointerNet:batch_greedy_mean,20,1,5.060325755116445,0.4,False
PointerNet:batch_greedy_mean,20,2,2.986008614607286,0.45,False
PointerNet:batch_greedy_mean,20,3,1.8397642027788876,0.15,False
PointerNet:batch_greedy_mean,20,4,2.3601129547157598,0.25,False
PointerNet:batch_greedy_mean,21,0,2.0355243129134735,0.9,False
PointerNet:batch_greedy_mean,21,1,2.0355243129134735,0.9,False
PointerNet:batch_greedy_mean,21,2,1.7118305594183454,0.9,False
PointerNet:batch_greedy_mean,21,3,1.515060725961682,0.9,False
PointerNet:batch_greedy_mean,21,4,0.9379062832153053,0.3,False
PointerNet:batch_greedy_mean,22,0,0.6163875456557832,0.9,False
PointerNet:batch_greedy_mean,22,1,0.30630727317404194,0.9,False
PointerNet:batch_greedy_mean,22,2,0.31988430728328865,0.9,False
PointerNet:batch_greedy_mean,22,3,1.4148674961226604,0.9,False
PointerNet:batch_greedy_mean,22,4,0.31988430728328865,0.9,False
PointerNet:batch_greedy_mean,23,0,0.5164095423636326,0.9,False
PointerNet:batch_greedy_mean,23,1,7.599716205045482,0.4,False
PointerNet:batch_greedy_mean,23,2,0.0,0.0,True
PointerNet:batch_greedy_mean,23,3,0.19737812472179428,0.9,False
PointerNet:batch_greedy_mean,23,4,0.7041727622350038,0.15,False
PointerNet:batch_greedy_mean,24,0,0.41268172375558976,0.15,False
PointerNet:batch_greedy_mean,24,1,0.13620752690427196,0.1,False
PointerNet:batch_greedy_mean,24,2,0.9854466673556743,0.1,False
PointerNet:batch_greedy_mean,24,3,0.12633245810875593,0.3,False
PointerNet:batch_greedy_mean,24,4,0.9854466673556743,0.1,False
PointerNet:batch_greedy_mean,25,0,2.179183698558205,0.55,False
PointerNet:batch_greedy_mean,25,1,1.9380912205966965,0.55,False
PointerNet:batch_greedy_mean,25,2,1.9488542465864285,0.35,False
PointerNet:batch_greedy_mean,25,3,1.0130411224286107,0.9,False
PointerNet:batch_greedy_mean,25,4,2.9062611401458938,0.7,False
PointerNet:batch_greedy_mean,26,0,0.9301809895000446,0.85,False
PointerNet:batch_greedy_mean,26,1,1.4813440010851906,0.85,False
PointerNet:batch_greedy_mean,26,2,2.1174836739103284,0.9,False
PointerNet:batch_greedy_mean,26,3,1.4297127635751536,0.8,False
PointerNet:batch_greedy_mean,26,4,1.714218822115484,0.9,False
PointerNet:batch_greedy_mean,27,0,3.1988781519742346,0.95,False
PointerNet:batch_greedy_mean,27,1,3.384553671788126,0.9,False
PointerNet:batch_greedy_mean,27,2,0.8749063924355056,0.9,False
PointerNet:batch_greedy_mean,27,3,0.0,0.0,True
PointerNet:batch_greedy_mean,27,4,1.1495838912448804,0.9,False
PointerNet:batch_greedy_mean,28,0,2.1087609615665315,0.3,False
PointerNet:batch_greedy_mean,28,1,2.759705422108297,0.45,False
PointerNet:batch_greedy_mean,28,2,0.08685143990209099,0.8,False
PointerNet:batch_greedy_mean,28,3,1.8623417474977941,0.5,False
PointerNet:batch_greedy_mean,28,4,0.609751182426912,0.9,False
PointerNet:batch_greedy_mean,29,0,0.07833122897041278,0.9,False
PointerNet:batch_greedy_mean,29,1,2.782299963374456,0.3,False
PointerNet:batch_greedy_mean,29,2,0.11200640400548423,0.95,False
PointerNet:batch_greedy_mean,29,3,1.665119953676104,0.9,False
PointerNet:batch_greedy_mean,29,4,0.11200640400548423,0.95,False
PointerNet:batch_greedy_mean,30,0,0.15148470961119642,0.4,False
PointerNet:batch_greedy_mean,30,1,0.49731881576611414,0.5,False
PointerNet:batch_greedy_mean,30,2,1.3989766443822518,0.1,False
PointerNet:batch_greedy_mean,30,3,0.11515896458559638,0.3,False
PointerNet:batch_greedy_mean,30,4,0.11515896458559638,0.3,False
PointerNet:batch_greedy_mean,31,0,3.7332245762361325,0.1,False
PointerNet:batch_greedy_mean,31,1,4.759470659638247,0.2,False
PointerNet:batch_greedy_mean,31,2,3.5603016693064404,0.25,False
PointerNet:batch_greedy_mean,31,3,0.0,0.0,True
PointerNet:batch_greedy_mean,31,4,7.036903667785587,0.4,False
PointerNet:batch_greedy_mean,32,0,0.4052233661287161,0.9,False
PointerNet:batch_greedy_mean,32,1,0.8703702701187481,0.2,False
PointerNet:batch_greedy_mean,32,2,0.4052233661287161,0.9,False
PointerNet:batch_greedy_mean,32,3,0.8583237425436465,0.85,False
PointerNet:batch_greedy_mean,32,4,2.020353671389877,0.85,False
PointerNet:batch_greedy_mean,33,0,0.5268726748521644,0.95,False
PointerNet:batch_greedy_mean,33,1,0.01648497862341003,0.1,False
PointerNet:batch_greedy_mean,33,2,1.1269513722054185,0.65,False
PointerNet:batch_greedy_mean,33,3,0.7029299960909441,0.65,False
PointerNet:batch_greedy_mean,33,4,1.3675966045165069,0.9,False
PointerNet:batch_greedy_mean,34,0,0.9197682952123714,0.9,False
PointerNet:batch_greedy_mean,34,1,4.438159418266096,0.9,False
PointerNet:batch_greedy_mean,34,2,0.29939524795896233,0.75,False
PointerNet:batch_greedy_mean,34,3,1.0536254370214309,0.8,False
PointerNet:batch_greedy_mean,34,4,1.036215068033492,0.75,False
PointerNet:batch_greedy_mean,35,0,1.170026995846797,0.2,False
PointerNet:batch_greedy_mean,35,1,0.0,0.0,True
PointerNet:batch_greedy_mean,35,2,1.6907603820951351,0.15,False
PointerNet:batch_greedy_mean,35,3,0.023311260336903672,0.2,False
PointerNet:batch_greedy_mean,35,4,0.08783950247107697,0.1,False
PointerNet:batch_greedy_mean,36,0,0.5535272948309427,0.55,False
PointerNet:batch_greedy_mean,36,1,3.2273701891447146,0.55,False
PointerNet:batch_greedy_mean,36,2,1.703301109071944,0.2,False
PointerNet:batch_greedy_mean,36,3,1.3896091069187406,0.95,False
PointerNet:batch_greedy_mean,36,4,3.2273701891447146,0.55,False
PointerNet:batch_greedy_mean,37,0,4.1475984886647055,0.9,False
PointerNet:batch_greedy_mean,37,1,0.8554700833756002,0.9,False
PointerNet:batch_greedy_mean,37,2,1.4688324909292803,0.9,False
PointerNet:batch_greedy_mean,37,3,0.7807340039694282,0.1,False
PointerNet:batch_greedy_mean,37,4,0.9610159579487814,0.95,False
PointerNet:batch_greedy_mean,38,0,1.2874336827972854,0.5,False
PointerNet:batch_greedy_mean,38,1,0.7458328079261349,0.6,False
PointerNet:batch_greedy_mean,38,2,0.7458328079261349,0.6,False
PointerNet:batch_greedy_mean,38,3,0.7458328079261349,0.6,False
PointerNet:batch_greedy_mean,38,4,0.0,0.0,True
PointerNet:batch_greedy_mean,39,0,2.191574460871827,0.9,False
PointerNet:batch_greedy_mean,39,1,2.3214348559161806,0.9,False
PointerNet:batch_greedy_mean,39,2,0.8426180971465058,0.9,False
PointerNet:batch_greedy_mean,39,3,1.1494015895507488,0.9,False
PointerNet:batch_greedy_mean,39,4,2.2449718618013534,0.9,False
PointerNet:batch_greedy_mean,40,0,1.7050456412262562,0.1,False
PointerNet:batch_greedy_mean,40,1,0.943998640040931,0.4,False
PointerNet:batch_greedy_mean,40,2,1.7050456412262562,0.1,False
PointerNet:batch_greedy_mean,40,3,2.2300891777169127,0.2,False
PointerNet:batch_greedy_mean,40,4,1.7050456412262562,0.1,False
PointerNet:batch_greedy_mean,41,0,0.7815637727644003,0.9,False
PointerNet:batch_greedy_mean,41,1,1.1687450966758774,0.9,False
PointerNet:batch_greedy_mean,41,2,1.1687450966758846,0.9,False
PointerNet:batch_greedy_mean,41,3,0.7815637727644003,0.9,False
PointerNet:batch_greedy_mean,41,4,1.1687450966758846,0.9,False
PointerNet:batch_greedy_mean,42,0,0.7238201359792882,0.3,False
PointerNet:batch_greedy_mean,42,1,2.035072743754462,0.9,False
PointerNet:batch_greedy_mean,42,2,1.6623771899515276,0.3,False
PointerNet:batch_greedy_mean,42,3,5.915972303399286,0.9,False
PointerNet:batch_greedy_mean,42,4,0.38431633789197406,0.1,False
PointerNet:batch_greedy_mean,43,0,1.9684994763890344,0.9,False
PointerNet:batch_greedy_mean,43,1,1.9684994763890344,0.9,False
PointerNet:batch_greedy_mean,43,2,2.527745887968173,0.5,False
PointerNet:batch_greedy_mean,43,3,0.6228016709506932,0.9,False
PointerNet:batch_greedy_mean,43,4,4.575724700806546,0.9,False
PointerNet:batch_greedy_mean,44,0,1.7889727351959763,0.9,False
PointerNet:batch_greedy_mean,44,1,0.23443437001272116,0.4,False
PointerNet:batch_greedy_mean,44,2,2.236990035754168,0.5,False
PointerNet:batch_greedy_mean,44,3,4.418661421286288,0.95,False
PointerNet:batch_greedy_mean,44,4,1.0857595584138835,0.35,False
PointerNet:batch_greedy_mean,45,0,2.3651706281775517,0.9,False
PointerNet:batch_greedy_mean,45,1,0.36378647224105976,0.35,False
PointerNet:batch_greedy_mean,45,2,0.9675956846408198,0.2,False
PointerNet:batch_greedy_mean,45,3,2.6493453102423956,0.45,False
PointerNet:batch_greedy_mean,45,4,2.6493453102423956,0.45,False
PointerNet:batch_greedy_mean,46,0,0.42038822857792013,0.85,False
PointerNet:batch_greedy_mean,46,1,1.292541542308534,0.4,False
PointerNet:batch_greedy_mean,46,2,1.292541542308534,0.4,False
PointerNet:batch_greedy_mean,46,3,1.4471571164072685,0.3,False
PointerNet:batch_greedy_mean,46,4,2.052802164200102,0.4,False
PointerNet:batch_greedy_mean,47,0,2.026236012084027,0.95,False
PointerNet:batch_greedy_mean,47,1,1.1755587059761723,0.25,False
PointerNet:batch_greedy_mean,47,2,2.2017673021166004,0.35,False
PointerNet:batch_greedy_mean,47,3,1.5546808531535206,0.15,False
PointerNet:batch_greedy_mean,47,4,0.7052611457190991,0.85,False
PointerNet:batch_greedy_mean,48,0,2.5534121827131244,0.9,False
PointerNet:batch_greedy_mean,48,1,0.8337535054096037,0.3,False
PointerNet:batch_greedy_mean,48,2,0.9585829416692562,0.2,False
PointerNet:batch_greedy_mean,48,3,2.6258272283015813,0.9,False
PointerNet:batch_greedy_mean,48,4,2.5534121827131244,0.9,False
PointerNet:batch_greedy_mean,49,0,0.3007306544801196,0.9,False
PointerNet:batch_greedy_mean,49,1,2.4026130691188996,0.95,False
PointerNet:batch_greedy_mean,49,2,1.406072105980492,0.3,False
PointerNet:batch_greedy_mean,49,3,1.1954016772918337,0.2,False
PointerNet:batch_greedy_mean,49,4,0.504066007845708,0.2,False
PointerNet:batch_greedy_mean,50,0,2.9807022663081426,0.55,False
PointerNet:batch_greedy_mean,50,1,2.592829674412002,0.6,False
PointerNet:batch_greedy_mean,50,2,3.0647320063339407,0.2,False
PointerNet:batch_greedy_mean,50,3,0.6556565112172237,0.75,False
PointerNet:batch_greedy_mean,50,4,1.8801370405739988,0.1,False
PointerNet:batch_greedy_mean,51,0,0.0,0.0,True
PointerNet:batch_greedy_mean,51,1,0.03164653761101022,0.9,False
PointerNet:batch_greedy_mean,51,2,0.23781263249677664,0.9,False
PointerNet:batch_greedy_mean,51,3,0.2226919426884848,0.9,False
PointerNet:batch_greedy_mean,51,4,0.0394329150646513,0.9,False
PointerNet:batch_greedy_mean,52,0,5.420674369321695,0.45,False
PointerNet:batch_greedy_mean,52,1,1.277084588936674,0.2,False
PointerNet:batch_greedy_mean,52,2,5.420674369321695,0.45,False
PointerNet:batch_greedy_mean,52,3,0.811386744233161,0.9,False
PointerNet:batch_greedy_mean,52,4,4.438371001799453,0.35,False
PointerNet:batch_greedy_mean,53,0,0.381108907043604,0.9,False
PointerNet:batch_greedy_mean,53,1,1.0955293865892486,0.35,False
PointerNet:batch_greedy_mean,53,2,0.4983137177811514,0.25,False
PointerNet:batch_greedy_mean,53,3,0.4983137177811514,0.25,False
PointerNet:batch_greedy_mean,53,4,0.4983137177811514,0.25,False
PointerNet:batch_greedy_mean,54,0,0.1692779344067077,0.15,False
PointerNet:batch_greedy_mean,54,1,0.3875621777028755,0.1,False
PointerNet:batch_greedy_mean,54,2,3.588932589834286,0.85,False
PointerNet:batch_greedy_mean,54,3,3.1947178798973894,0.85,False
PointerNet:batch_greedy_mean,54,4,0.7228642643411476,0.8,False
PointerNet:batch_greedy_mean,55,0,0.5611602018370405,0.45,False
PointerNet:batch_greedy_mean,55,1,1.0700722561328533,0.45,False
PointerNet:batch_greedy_mean,55,2,1.2745396248992478,0.45,False
PointerNet:batch_greedy_mean,55,3,4.348049951260592,0.95,False
PointerNet:batch_greedy_mean,55,4,0.5611602018370334,0.45,False
PointerNet:batch_greedy_mean,56,0,8.304416602111111,0.95,False
PointerNet:batch_greedy_mean,56,1,4.270910000680786,0.95,False
PointerNet:batch_greedy_mean,56,2,6.111938103099959,0.55,False
PointerNet:batch_greedy_mean,56,3,3.3307157874699413,0.35,False
PointerNet:batch_greedy_mean,56,4,2.8803261289880595,0.95,False
PointerNet:batch_greedy_mean,57,0,1.2664220199314258,0.55,False
PointerNet:batch_greedy_mean,57,1,0.20999339166947095,0.3,False
PointerNet:batch_greedy_mean,57,2,0.5359569657984622,0.95,False
PointerNet:batch_greedy_mean,57,3,0.3422407458659009,0.5,False
PointerNet:batch_greedy_mean,57,4,3.7497010109467155,0.4,False
PointerNet:batch_greedy_mean,58,0,3.0975128001520886,0.8,False
PointerNet:batch_greedy_mean,58,1,2.5415664479504514,0.9,False
PointerNet:batch_greedy_mean,58,2,2.4166915177550408,0.8,False
PointerNet:batch_greedy_mean,58,3,2.3192529758760756,0.8,False
PointerNet:batch_greedy_mean,58,4,2.3192529758760756,0.8,False
PointerNet:batch_greedy_mean,59,0,0.9092101346402188,0.1,False
PointerNet:batch_greedy_mean,59,1,1.9414055276500903,0.25,False
PointerNet:batch_greedy_mean,59,2,1.132086154576939,0.2,False
PointerNet:batch_greedy_mean,59,3,2.1642815475868105,0.35,False
PointerNet:batch_greedy_mean,59,4,1.132086154576939,0.2,False
PointerNet:batch_greedy_mean,60,0,0.4825279772693065,0.25,False
PointerNet:batch_greedy_mean,60,1,1.0725682441650903,0.2,False
PointerNet:batch_greedy_mean,60,2,2.4217139387366373,0.2,False
PointerNet:batch_greedy_mean,60,3,5.254223768473608,0.9,False
PointerNet:batch_greedy_mean,60,4,0.4998144188418223,0.5,False
PointerNet:batch_greedy_mean,61,0,0.0614750272007214,0.1,False
PointerNet:batch_greedy_mean,61,1,1.5339985347207516,0.1,False
PointerNet:batch_greedy_mean,61,2,0.9168330446972561,0.2,False
PointerNet:batch_greedy_mean,61,3,2.5168566079210635,0.75,False
PointerNet:batch_greedy_mean,61,4,1.595473561921466,0.2,False
PointerNet:batch_greedy_mean,62,0,5.206546666934656,0.45,False
PointerNet:batch_greedy_mean,62,1,0.8630029146484475,0.25,False
PointerNet:batch_greedy_mean,62,2,5.438126362626342,0.95,False
PointerNet:batch_greedy_mean,62,3,1.4899407492992083,0.35,False
PointerNet:batch_greedy_mean,62,4,0.8630029146484404,0.25,False
PointerNet:batch_greedy_mean,63,0,0.5295863475522467,0.85,False
PointerNet:batch_greedy_mean,63,1,0.5081274151576523,0.85,False
PointerNet:batch_greedy_mean,63,2,2.655334357551844,0.95,False
PointerNet:batch_greedy_mean,63,3,1.5230328489992928,0.9,False
PointerNet:batch_greedy_mean,63,4,1.3212802209877026,0.95,False
PointerNet:batch_greedy_mean,64,0,4.398073160270435,0.95,False
PointerNet:batch_greedy_mean,64,1,0.6434972496743612,0.15,False
PointerNet:batch_greedy_mean,64,2,2.783378569591335,0.8,False
PointerNet:batch_greedy_mean,64,3,1.2016935419854136,0.95,False
PointerNet:batch_greedy_mean,64,4,1.0936178887316714,0.75,False
PointerNet:batch_greedy_mean,65,0,1.7388478744971962,0.2,False
PointerNet:batch_greedy_mean,65,1,2.2640585502569195,0.1,False
PointerNet:batch_greedy_mean,65,2,2.283646091255193,0.9,False
PointerNet:batch_greedy_mean,65,3,2.6922883789178798,0.9,False
PointerNet:batch_greedy_mean,65,4,0.7644496273577772,0.9,False
PointerNet:batch_greedy_mean,66,0,0.8600381113046325,0.2,False
PointerNet:batch_greedy_mean,66,1,1.4647822434224622,0.25,False
PointerNet:batch_greedy_mean,66,2,0.6088500796671426,0.1,False
PointerNet:batch_greedy_mean,66,3,1.5953802619249586,0.95,False
PointerNet:batch_greedy_mean,66,4,0.6040755888391871,0.3,False
PointerNet:batch_greedy_mean,67,0,0.800221967728362,0.9,False
PointerNet:batch_greedy_mean,67,1,4.012243073547367,0.9,False
PointerNet:batch_greedy_mean,67,2,1.051460277608868,0.1,False
PointerNet:batch_greedy_mean,67,3,5.553009150463922,0.55,False
PointerNet:batch_greedy_mean,67,4,4.68776905776302,0.9,False
PointerNet:batch_greedy_mean,68,0,2.273592201743007,0.4,False
PointerNet:batch_greedy_mean,68,1,0.03613564756157217,0.35,False
PointerNet:batch_greedy_mean,68,2,1.9146272732457774,0.5,False
PointerNet:batch_greedy_mean,68,3,0.23823839250170664,0.2,False
PointerNet:batch_greedy_mean,68,4,0.5260617938993803,0.2,False
PointerNet:batch_greedy_mean,69,0,0.17094027494425745,0.1,False
PointerNet:batch_greedy_mean,69,1,4.595125155739417,0.95,False
PointerNet:batch_greedy_mean,69,2,4.059928280979342,0.9,False
PointerNet:batch_greedy_mean,69,3,0.17094027494425745,0.1,False
PointerNet:batch_greedy_mean,69,4,0.17094027494425745,0.1,False
PointerNet:batch_greedy_mean,70,0,0.550667505627672,0.2,False
PointerNet:batch_greedy_mean,70,1,0.17267668227534472,0.1,False
PointerNet:batch_greedy_mean,70,2,0.37744193115819513,0.2,False
PointerNet:batch_greedy_mean,70,3,0.16808037205423432,0.1,False
PointerNet:batch_greedy_mean,70,4,0.7972449726008364,0.95,False
PointerNet:batch_greedy_mean,71,0,1.0455189133789418,0.35,False
PointerNet:batch_greedy_mean,71,1,3.480070002446652,0.45,False
PointerNet:batch_greedy_mean,71,2,2.313192543160895,0.45,False
PointerNet:batch_greedy_mean,71,3,3.3075296208782134,0.4,False
PointerNet:batch_greedy_mean,71,4,4.739034761581301,0.55,False
PointerNet:batch_greedy_mean,72,0,0.5476537599464635,0.6,False
PointerNet:batch_greedy_mean,72,1,1.9512468766808695,0.85,False
PointerNet:batch_greedy_mean,72,2,0.774688854048911,0.75,False
PointerNet:batch_greedy_mean,72,3,2.2079737904191887,0.9,False
PointerNet:batch_greedy_mean,72,4,2.2079737904191887,0.9,False
PointerNet:batch_greedy_mean,73,0,3.0410273640713683,0.4,False
PointerNet:batch_greedy_mean,73,1,3.7482666495453216,0.6,False
PointerNet:batch_greedy_mean,73,2,4.901692774112128,0.95,False
PointerNet:batch_greedy_mean,73,3,3.0410273640713683,0.4,False
PointerNet:batch_greedy_mean,73,4,0.5223233782646446,0.1,False
PointerNet:batch_greedy_mean,74,0,0.40992921280908945,0.4,False
PointerNet:batch_greedy_mean,74,1,1.0640787969331456,0.3,False
PointerNet:batch_greedy_mean,74,2,0.7846788009867822,0.25,False
PointerNet:batch_greedy_mean,74,3,0.8454996545502951,0.35,False
PointerNet:batch_greedy_mean,74,4,4.490752897279393,0.5,False
PointerNet:batch_greedy_mean,75,0,0.3980896766272153,0.9,False
PointerNet:batch_greedy_mean,75,1,1.5289812204455515,0.95,False
PointerNet:batch_greedy_mean,75,2,0.506117010783079,0.9,False
PointerNet:batch_greedy_mean,75,3,1.5606515994231387,0.1,False
PointerNet:batch_greedy_mean,75,4,0.02959142010364957,0.25,False
PointerNet:batch_greedy_mean,76,0,2.0074854943128244,0.25,False
PointerNet:batch_greedy_mean,76,1,1.0278033856431605,0.75,False
PointerNet:batch_greedy_mean,76,2,0.0,0.0,True
PointerNet:batch_greedy_mean,76,3,0.5503895758958564,0.2,False
PointerNet:batch_greedy_mean,76,4,0.7861866180966572,0.35,False
PointerNet:batch_greedy_mean,77,0,1.2087039548356415,0.35,False
PointerNet:batch_greedy_mean,77,1,3.2912635365139664,0.9,False
PointerNet:batch_greedy_mean,77,2,0.0,0.0,True
PointerNet:batch_greedy_mean,77,3,1.0043636102936873,0.9,False
PointerNet:batch_greedy_mean,77,4,1.0043636102936873,0.9,False
PointerNet:batch_greedy_mean,78,0,1.4620748071720087,0.1,False
PointerNet:batch_greedy_mean,78,1,1.4620748071720087,0.1,False
PointerNet:batch_greedy_mean,78,2,2.75924541483392,0.1,False
PointerNet:batch_greedy_mean,78,3,1.4620748071720087,0.1,False
PointerNet:batch_greedy_mean,78,4,0.0,0.0,True
PointerNet:batch_greedy_mean,79,0,1.6064455874050552,0.8,False
PointerNet:batch_greedy_mean,79,1,2.501506962260521,0.4,False
PointerNet:batch_greedy_mean,79,2,0.054924305246295546,0.45,False
PointerNet:batch_greedy_mean,79,3,5.398666755970574,0.65,False
PointerNet:batch_greedy_mean,79,4,2.9484086491515598,0.3,False
PointerNet:batch_greedy_mean,80,0,11.682508106591335,0.65,False
PointerNet:batch_greedy_mean,80,1,1.1204657895354515,0.2,False
PointerNet:batch_greedy_mean,80,2,1.0004155214428962,0.9,False
PointerNet:batch_greedy_mean,80,3,0.3812306543295918,0.9,False
PointerNet:batch_greedy_mean,80,4,1.066004144023026,0.9,False
PointerNet:batch_greedy_mean,81,0,1.2724001869082215,0.35,False
PointerNet:batch_greedy_mean,81,1,0.0,0.0,True
PointerNet:batch_greedy_mean,81,2,1.2724001869082215,0.35,False
PointerNet:batch_greedy_mean,81,3,0.037474335974160056,0.45,False
PointerNet:batch_greedy_mean,81,4,2.151402297708522,0.4,False
PointerNet:batch_greedy_mean,82,0,0.6332708536220935,0.8,False
PointerNet:batch_greedy_mean,82,1,0.0,0.0,True
PointerNet:batch_greedy_mean,82,2,0.0,0.0,True
PointerNet:batch_greedy_mean,82,3,4.566125038820672,0.9,False
PointerNet:batch_greedy_mean,82,4,2.298681290438566,0.9,False
PointerNet:batch_greedy_mean,83,0,3.0612247002382844,0.85,False
PointerNet:batch_greedy_mean,83,1,0.05548980841812323,0.1,False
PointerNet:batch_greedy_mean,83,2,0.5518945928823271,0.75,False
PointerNet:batch_greedy_mean,83,3,0.5263593130264468,0.55,False
PointerNet:batch_greedy_mean,83,4,1.9349075982566362,0.6,False
PointerNet:batch_greedy_mean,84,0,0.8398339791588114,0.8,False
PointerNet:batch_greedy_mean,84,1,2.7845504726046926,0.2,False
PointerNet:batch_greedy_mean,84,2,10.564442595020246,0.5,False
PointerNet:batch_greedy_mean,84,3,0.14585934469796769,0.15,False
PointerNet:batch_greedy_mean,84,4,9.112307658006557,0.55,False
PointerNet:batch_greedy_mean,85,0,3.0812326935368475,0.9,False
PointerNet:batch_greedy_mean,85,1,3.7600657458394053,0.9,False
