phase,sigma_rel,epoch,method,n_cities,observed_length_mean_mean,observed_length_mean_std,true_length_mean_mean,true_length_mean_std,baseline_observed_mean_mean,baseline_observed_mean_std,length_mean,length_std,gap_percent_mean,gap_percent_std,time_ms_mean,time_ms_std,count,observed_length_mean_sem,observed_length_mean_ci95,true_length_mean_sem,true_length_mean_ci95,baseline_observed_mean_sem,baseline_observed_mean_ci95,length_sem,length_ci95,gap_percent_sem,gap_percent_ci95,time_ms_sem,time_ms_ci95
train,0.05,301,POMO,20,38.19392776489258,0.0,39.8598861694336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,301,PointerNet:greedy_rollout,20,99.76915740966795,0.0,99.15805053710938,0.0,70.1576156616211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,302,Attention:greedy_rollout,20,47.7005729675293,0.0,47.89055252075195,0.0,43.330543518066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,302,POMO,20,38.71015167236328,0.0,40.2857780456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,302,PointerNet:greedy_rollout,20,98.1769027709961,0.0,98.58041381835938,0.0,72.22943115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,303,Attention:greedy_rollout,20,47.98358154296875,0.0,47.965614318847656,0.0,43.03913879394531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,303,POMO,20,38.27038192749024,0.0,39.57257080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,303,PointerNet:greedy_rollout,20,101.02200317382812,0.0,100.91839599609376,0.0,73.26712799072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,304,Attention:greedy_rollout,20,48.504669189453125,0.0,48.47618865966797,0.0,43.83060836791992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,304,POMO,20,38.34542465209961,0.0,40.23841857910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,304,PointerNet:greedy_rollout,20,96.579833984375,0.0,96.37063598632812,0.0,70.34092712402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,305,Attention:greedy_rollout,20,47.940704345703125,0.0,47.23661804199219,0.0,43.525020599365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,305,POMO,20,38.4072494506836,0.0,39.81721496582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,305,PointerNet:greedy_rollout,20,100.4351043701172,0.0,99.00899505615234,0.0,73.01478576660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,306,Attention:greedy_rollout,20,47.54601287841797,0.0,47.41661834716797,0.0,42.58393096923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,306,POMO,20,38.88536071777344,0.0,40.4594612121582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,306,PointerNet:greedy_rollout,20,101.6507568359375,0.0,101.31239318847656,0.0,73.49280548095703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,307,Attention:greedy_rollout,20,47.62741470336914,0.0,47.85660934448242,0.0,43.35992050170898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,307,POMO,20,37.63076019287109,0.0,39.37955856323242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,307,PointerNet:greedy_rollout,20,100.47838592529295,0.0,100.95533752441406,0.0,74.28665161132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,308,Attention:greedy_rollout,20,47.8672981262207,0.0,48.007232666015625,0.0,43.38751983642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,308,POMO,20,38.38969421386719,0.0,40.00997543334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,308,PointerNet:greedy_rollout,20,99.78359985351562,0.0,100.11329650878906,0.0,72.32176971435547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,309,Attention:greedy_rollout,20,48.12635040283203,0.0,47.332427978515625,0.0,43.26177215576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,309,POMO,20,38.372108459472656,0.0,39.6043701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,309,PointerNet:greedy_rollout,20,103.70287322998048,0.0,102.02393341064452,0.0,72.73696899414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,310,Attention:greedy_rollout,20,46.46422576904297,0.0,47.034793853759766,0.0,42.834720611572266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,310,POMO,20,38.73865509033203,0.0,40.20683288574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,310,PointerNet:greedy_rollout,20,96.56879425048828,0.0,97.86402130126952,0.0,71.18313598632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,311,Attention:greedy_rollout,20,47.778926849365234,0.0,47.56461334228516,0.0,44.86474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,311,POMO,20,38.9181022644043,0.0,40.29667282104492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,311,PointerNet:greedy_rollout,20,100.03350067138672,0.0,99.57170867919922,0.0,74.25150299072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,312,Attention:greedy_rollout,20,47.74580001831055,0.0,47.68401718139648,0.0,43.63610458374024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,312,POMO,20,38.35105514526367,0.0,40.18775939941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,312,PointerNet:greedy_rollout,20,98.44998168945312,0.0,98.487548828125,0.0,70.51239013671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,313,Attention:greedy_rollout,20,48.108497619628906,0.0,47.608665466308594,0.0,43.39142227172852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,313,POMO,20,38.22383117675781,0.0,39.76784896850586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,313,PointerNet:greedy_rollout,20,99.2504653930664,0.0,98.28406524658205,0.0,70.03014373779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,314,Attention:greedy_rollout,20,47.41682052612305,0.0,47.2830696105957,0.0,43.72501754760742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,314,POMO,20,38.84222412109375,0.0,40.47754287719727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,314,PointerNet:greedy_rollout,20,98.62591552734376,0.0,98.3653564453125,0.0,73.14167022705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,315,Attention:greedy_rollout,20,48.07034683227539,0.0,47.8256950378418,0.0,43.2562255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,315,POMO,20,38.555206298828125,0.0,40.075077056884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,315,PointerNet:greedy_rollout,20,97.6090850830078,0.0,97.06867218017578,0.0,71.52493286132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,316,Attention:greedy_rollout,20,47.876312255859375,0.0,47.92513656616211,0.0,43.13640213012695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,316,POMO,20,38.19902420043945,0.0,39.2469482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,316,PointerNet:greedy_rollout,20,97.30950927734376,0.0,97.5811767578125,0.0,74.78829193115234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,317,Attention:greedy_rollout,20,49.04628372192383,0.0,48.00179290771485,0.0,44.14290237426758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,317,POMO,20,37.60200500488281,0.0,39.19688415527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,317,PointerNet:greedy_rollout,20,99.19316864013672,0.0,97.1960906982422,0.0,74.35033416748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,318,Attention:greedy_rollout,20,49.29077911376953,0.0,49.401851654052734,0.0,44.84760665893555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,318,POMO,20,38.77023696899414,0.0,40.377662658691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,318,PointerNet:greedy_rollout,20,98.90374755859376,0.0,99.1082992553711,0.0,73.51642608642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,319,Attention:greedy_rollout,20,48.34313583374024,0.0,47.95351791381836,0.0,42.88735961914063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,319,POMO,20,39.10670471191406,0.0,40.5190658569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,319,PointerNet:greedy_rollout,20,99.6385269165039,0.0,98.85321044921876,0.0,72.84532928466797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,320,Attention:greedy_rollout,20,47.09522247314453,0.0,47.4512939453125,0.0,43.14590835571289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,320,POMO,20,38.26157379150391,0.0,39.81535339355469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,320,PointerNet:greedy_rollout,20,96.63307189941406,0.0,97.46373748779295,0.0,69.90415954589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,321,Attention:greedy_rollout,20,47.66784286499024,0.0,47.39432144165039,0.0,42.527305603027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,321,POMO,20,38.72924041748047,0.0,40.25581741333008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,321,PointerNet:greedy_rollout,20,100.0886688232422,0.0,99.78295135498048,0.0,71.66534423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,322,Attention:greedy_rollout,20,48.622344970703125,0.0,48.263668060302734,0.0,43.8104133605957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,322,POMO,20,38.454811096191406,0.0,39.87892150878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,322,PointerNet:greedy_rollout,20,97.92857360839844,0.0,97.26136016845705,0.0,71.81306457519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,323,Attention:greedy_rollout,20,48.65301132202149,0.0,48.5125732421875,0.0,43.80752182006836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,323,POMO,20,38.66664123535156,0.0,40.20473861694336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,323,PointerNet:greedy_rollout,20,98.52493286132812,0.0,98.12391662597656,0.0,73.93295288085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,324,Attention:greedy_rollout,20,47.634307861328125,0.0,47.25702667236328,0.0,43.25026321411133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,324,POMO,20,37.82321166992188,0.0,39.59657287597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,324,PointerNet:greedy_rollout,20,101.37451171875,0.0,100.38973236083984,0.0,74.96175384521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,325,Attention:greedy_rollout,20,48.36978530883789,0.0,48.62098693847656,0.0,43.957664489746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,325,POMO,20,37.72444152832031,0.0,39.427364349365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,325,PointerNet:greedy_rollout,20,97.41477966308594,0.0,97.90087890625,0.0,71.99822235107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,326,Attention:greedy_rollout,20,47.20943069458008,0.0,47.4586181640625,0.0,42.81606674194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,326,POMO,20,38.64656066894531,0.0,40.09796905517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,326,PointerNet:greedy_rollout,20,96.36457824707033,0.0,96.73875427246094,0.0,72.88238525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,327,Attention:greedy_rollout,20,46.72850799560547,0.0,47.18347930908203,0.0,42.82154846191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,327,POMO,20,38.83513641357422,0.0,40.347412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,327,PointerNet:greedy_rollout,20,96.8249053955078,0.0,97.8596649169922,0.0,72.9065170288086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,328,Attention:greedy_rollout,20,46.84903717041016,0.0,46.76039123535156,0.0,41.565711975097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,328,POMO,20,38.10187911987305,0.0,39.89131546020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,328,PointerNet:greedy_rollout,20,96.0289306640625,0.0,95.72381591796876,0.0,70.80120086669922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,329,Attention:greedy_rollout,20,47.44069290161133,0.0,47.48420715332031,0.0,42.79550552368164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,329,POMO,20,37.81597900390625,0.0,39.75301361083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,329,PointerNet:greedy_rollout,20,97.73234558105467,0.0,97.77849578857422,0.0,72.29827117919922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,330,Attention:greedy_rollout,20,48.42091369628906,0.0,47.95650100708008,0.0,43.27458953857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,330,POMO,20,37.78919219970703,0.0,39.45523071289063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,330,PointerNet:greedy_rollout,20,95.93473052978516,0.0,94.96875762939452,0.0,69.61428833007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,331,Attention:greedy_rollout,20,46.63061141967773,0.0,46.98199081420898,0.0,42.16746139526367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,331,POMO,20,37.91464614868164,0.0,39.36695861816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,331,PointerNet:greedy_rollout,20,97.88075256347656,0.0,98.49007415771484,0.0,71.93319702148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,332,Attention:greedy_rollout,20,46.30879974365234,0.0,46.61211013793945,0.0,41.42435073852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,332,POMO,20,37.79195022583008,0.0,39.45197296142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,332,PointerNet:greedy_rollout,20,94.80696868896484,0.0,95.48505401611328,0.0,72.10009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,333,Attention:greedy_rollout,20,47.3304443359375,0.0,46.97931671142578,0.0,41.83510208129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,333,POMO,20,38.17955780029297,0.0,39.84482955932617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,333,PointerNet:greedy_rollout,20,95.3040008544922,0.0,94.8999481201172,0.0,71.25511169433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,334,Attention:greedy_rollout,20,45.86736679077149,0.0,45.88626480102539,0.0,42.47066879272461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,334,POMO,20,37.90898895263672,0.0,39.67945098876953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,334,PointerNet:greedy_rollout,20,95.58179473876952,0.0,95.68273162841795,0.0,73.7574691772461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,335,Attention:greedy_rollout,20,46.411502838134766,0.0,46.49396896362305,0.0,41.3626594543457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,335,POMO,20,38.704872131347656,0.0,39.94897079467773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,335,PointerNet:greedy_rollout,20,95.59294128417967,0.0,95.91194152832033,0.0,73.93472290039062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,336,Attention:greedy_rollout,20,46.66363143920898,0.0,47.04808044433594,0.0,41.29410934448242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.05,336,POMO,20,39.034324645996094,0.0,40.53191757202149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
